"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 26 13:21:37 GMT 2021","Tue Oct 26 13:21:37 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Tue Oct 26 13:22:02 GMT 2021","Tue Oct 26 13:22:02 GMT 2021","532","","behave","","","","add item",""
"passed","Tue Oct 26 13:22:01 GMT 2021","Tue Oct 26 13:22:02 GMT 2021","821","","behave","","","","set climate temperature",""
"passed","Tue Oct 26 13:21:42 GMT 2021","Tue Oct 26 13:21:42 GMT 2021","640","","behave","","","","toggle on switch",""
"passed","Tue Oct 26 13:21:53 GMT 2021","Tue Oct 26 13:21:53 GMT 2021","739","","behave","","","","turn off light",""
"passed","Tue Oct 26 13:21:37 GMT 2021","Tue Oct 26 13:21:37 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Tue Oct 26 13:21:37 GMT 2021","Tue Oct 26 13:21:37 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Tue Oct 26 13:21:53 GMT 2021","Tue Oct 26 13:21:54 GMT 2021","1030","","behave","","","","triger automation",""
"passed","Tue Oct 26 13:21:52 GMT 2021","Tue Oct 26 13:21:53 GMT 2021","579","","behave","","","","decrease light brightness",""
"passed","Tue Oct 26 13:21:41 GMT 2021","Tue Oct 26 13:21:41 GMT 2021","388","","behave","","","","turn on switch",""
"passed","Tue Oct 26 13:21:41 GMT 2021","Tue Oct 26 13:21:42 GMT 2021","382","","behave","","","","toggle off switch",""
"passed","Tue Oct 26 13:21:42 GMT 2021","Tue Oct 26 13:21:48 GMT 2021","5733","","behave","","","","turn off switch",""
"passed","Tue Oct 26 13:21:37 GMT 2021","Tue Oct 26 13:21:37 GMT 2021","26","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Tue Oct 26 13:21:37 GMT 2021","Tue Oct 26 13:21:37 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 13:21:40 GMT 2021","Tue Oct 26 13:21:41 GMT 2021","920","","behave","","","","read sensor",""
"passed","Tue Oct 26 13:21:37 GMT 2021","Tue Oct 26 13:21:37 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Tue Oct 26 13:21:51 GMT 2021","Tue Oct 26 13:21:52 GMT 2021","417","","behave","","","","set light brightness",""
"passed","Tue Oct 26 13:21:54 GMT 2021","Tue Oct 26 13:22:01 GMT 2021","6539","","behave","","","","tracker",""
"passed","Tue Oct 26 13:21:52 GMT 2021","Tue Oct 26 13:21:52 GMT 2021","371","","behave","","","","increase light brightness",""
"passed","Tue Oct 26 13:21:48 GMT 2021","Tue Oct 26 13:21:51 GMT 2021","3239","","behave","","","","turn on light",""
"passed","Tue Oct 26 13:21:37 GMT 2021","Tue Oct 26 13:21:37 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Tue Oct 26 13:21:37 GMT 2021","Tue Oct 26 13:21:37 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
