"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 05 23:35:39 GMT 2021","Fri Nov 05 23:35:39 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Fri Nov 05 23:35:43 GMT 2021","Fri Nov 05 23:35:43 GMT 2021","388","","behave","","","","turn on switch",""
"passed","Fri Nov 05 23:35:54 GMT 2021","Fri Nov 05 23:35:54 GMT 2021","351","","behave","","","","decrease light brightness",""
"passed","Fri Nov 05 23:35:44 GMT 2021","Fri Nov 05 23:35:45 GMT 2021","1026","","behave","","","","turn off switch",""
"passed","Fri Nov 05 23:35:39 GMT 2021","Fri Nov 05 23:35:39 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Fri Nov 05 23:35:54 GMT 2021","Fri Nov 05 23:35:55 GMT 2021","661","","behave","","","","turn off light",""
"passed","Fri Nov 05 23:36:04 GMT 2021","Fri Nov 05 23:36:04 GMT 2021","553","","behave","","","","add item",""
"passed","Fri Nov 05 23:36:03 GMT 2021","Fri Nov 05 23:36:04 GMT 2021","802","","behave","","","","set climate temperature",""
"passed","Fri Nov 05 23:35:42 GMT 2021","Fri Nov 05 23:35:43 GMT 2021","1000","","behave","","","","read sensor",""
"passed","Fri Nov 05 23:35:53 GMT 2021","Fri Nov 05 23:35:54 GMT 2021","411","","behave","","","","set light brightness",""
"passed","Fri Nov 05 23:35:55 GMT 2021","Fri Nov 05 23:35:56 GMT 2021","378","","behave","","","","triger automation",""
"passed","Fri Nov 05 23:35:39 GMT 2021","Fri Nov 05 23:35:39 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Fri Nov 05 23:35:39 GMT 2021","Fri Nov 05 23:35:39 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Fri Nov 05 23:35:39 GMT 2021","Fri Nov 05 23:35:39 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Fri Nov 05 23:35:44 GMT 2021","Fri Nov 05 23:35:44 GMT 2021","385","","behave","","","","toggle on switch",""
"passed","Fri Nov 05 23:35:39 GMT 2021","Fri Nov 05 23:35:39 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Fri Nov 05 23:35:56 GMT 2021","Fri Nov 05 23:36:03 GMT 2021","7502","","behave","","","","tracker",""
"passed","Fri Nov 05 23:35:39 GMT 2021","Fri Nov 05 23:35:39 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Fri Nov 05 23:35:39 GMT 2021","Fri Nov 05 23:35:39 GMT 2021","26","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Fri Nov 05 23:35:45 GMT 2021","Fri Nov 05 23:35:53 GMT 2021","8200","","behave","","","","turn on light",""
"passed","Fri Nov 05 23:35:54 GMT 2021","Fri Nov 05 23:35:54 GMT 2021","386","","behave","","","","increase light brightness",""
"passed","Fri Nov 05 23:35:43 GMT 2021","Fri Nov 05 23:35:44 GMT 2021","392","","behave","","","","toggle off switch",""
