"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 25 12:54:53 GMT 2021","Mon Oct 25 12:54:54 GMT 2021","515","","behave","","","","add item",""
"passed","Mon Oct 25 12:54:52 GMT 2021","Mon Oct 25 12:54:53 GMT 2021","874","","behave","","","","set climate temperature",""
"passed","Mon Oct 25 12:54:33 GMT 2021","Mon Oct 25 12:54:34 GMT 2021","1014","","behave","","","","turn off switch",""
"passed","Mon Oct 25 12:54:26 GMT 2021","Mon Oct 25 12:54:26 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Mon Oct 25 12:54:26 GMT 2021","Mon Oct 25 12:54:26 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Mon Oct 25 12:54:33 GMT 2021","Mon Oct 25 12:54:33 GMT 2021","394","","behave","","","","toggle on switch",""
"passed","Mon Oct 25 12:54:26 GMT 2021","Mon Oct 25 12:54:26 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Mon Oct 25 12:54:26 GMT 2021","Mon Oct 25 12:54:26 GMT 2021","47","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Mon Oct 25 12:54:26 GMT 2021","Mon Oct 25 12:54:26 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Mon Oct 25 12:54:34 GMT 2021","Mon Oct 25 12:54:42 GMT 2021","8190","","behave","","","","turn on light",""
"passed","Mon Oct 25 12:54:26 GMT 2021","Mon Oct 25 12:54:26 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Mon Oct 25 12:54:44 GMT 2021","Mon Oct 25 12:54:45 GMT 2021","389","","behave","","","","triger automation",""
"passed","Mon Oct 25 12:54:42 GMT 2021","Mon Oct 25 12:54:43 GMT 2021","423","","behave","","","","set light brightness",""
"passed","Mon Oct 25 12:54:26 GMT 2021","Mon Oct 25 12:54:26 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Mon Oct 25 12:54:32 GMT 2021","Mon Oct 25 12:54:32 GMT 2021","396","","behave","","","","turn on switch",""
"passed","Mon Oct 25 12:54:32 GMT 2021","Mon Oct 25 12:54:33 GMT 2021","404","","behave","","","","toggle off switch",""
"passed","Mon Oct 25 12:54:31 GMT 2021","Mon Oct 25 12:54:32 GMT 2021","1214","","behave","","","","read sensor",""
"passed","Mon Oct 25 12:54:44 GMT 2021","Mon Oct 25 12:54:44 GMT 2021","646","","behave","","","","turn off light",""
"passed","Mon Oct 25 12:54:45 GMT 2021","Mon Oct 25 12:54:52 GMT 2021","7417","","behave","","","","tracker",""
"passed","Mon Oct 25 12:54:43 GMT 2021","Mon Oct 25 12:54:44 GMT 2021","363","","behave","","","","decrease light brightness",""
"passed","Mon Oct 25 12:54:26 GMT 2021","Mon Oct 25 12:54:26 GMT 2021","4","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Mon Oct 25 12:54:43 GMT 2021","Mon Oct 25 12:54:43 GMT 2021","397","","behave","","","","increase light brightness",""
