"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 26 20:09:30 GMT 2021","Tue Oct 26 20:09:39 GMT 2021","8232","","behave","","","","turn off switch",""
"passed","Tue Oct 26 20:09:40 GMT 2021","Tue Oct 26 20:09:41 GMT 2021","597","","behave","","","","decrease light brightness",""
"passed","Tue Oct 26 20:09:24 GMT 2021","Tue Oct 26 20:09:24 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Tue Oct 26 20:09:24 GMT 2021","Tue Oct 26 20:09:24 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 20:09:24 GMT 2021","Tue Oct 26 20:09:24 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Tue Oct 26 20:09:29 GMT 2021","Tue Oct 26 20:09:30 GMT 2021","1019","","behave","","","","toggle on switch",""
"passed","Tue Oct 26 20:09:24 GMT 2021","Tue Oct 26 20:09:24 GMT 2021","4","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Tue Oct 26 20:09:24 GMT 2021","Tue Oct 26 20:09:24 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Tue Oct 26 20:09:24 GMT 2021","Tue Oct 26 20:09:24 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 20:09:42 GMT 2021","Tue Oct 26 20:09:49 GMT 2021","6571","","behave","","","","tracker",""
"passed","Tue Oct 26 20:09:28 GMT 2021","Tue Oct 26 20:09:29 GMT 2021","962","","behave","","","","read sensor",""
"passed","Tue Oct 26 20:09:41 GMT 2021","Tue Oct 26 20:09:42 GMT 2021","1030","","behave","","","","triger automation",""
"passed","Tue Oct 26 20:09:29 GMT 2021","Tue Oct 26 20:09:29 GMT 2021","380","","behave","","","","turn on switch",""
"passed","Tue Oct 26 20:09:40 GMT 2021","Tue Oct 26 20:09:40 GMT 2021","350","","behave","","","","increase light brightness",""
"passed","Tue Oct 26 20:09:41 GMT 2021","Tue Oct 26 20:09:41 GMT 2021","798","","behave","","","","turn off light",""
"passed","Tue Oct 26 20:09:29 GMT 2021","Tue Oct 26 20:09:29 GMT 2021","395","","behave","","","","toggle off switch",""
"passed","Tue Oct 26 20:09:49 GMT 2021","Tue Oct 26 20:09:50 GMT 2021","729","","behave","","","","set climate temperature",""
"passed","Tue Oct 26 20:09:24 GMT 2021","Tue Oct 26 20:09:24 GMT 2021","25","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Tue Oct 26 20:09:39 GMT 2021","Tue Oct 26 20:09:40 GMT 2021","348","","behave","","","","set light brightness",""
"passed","Tue Oct 26 20:09:39 GMT 2021","Tue Oct 26 20:09:39 GMT 2021","749","","behave","","","","turn on light",""
"passed","Tue Oct 26 20:09:50 GMT 2021","Tue Oct 26 20:09:50 GMT 2021","599","","behave","","","","add item",""
"passed","Tue Oct 26 20:09:25 GMT 2021","Tue Oct 26 20:09:25 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
