2021-10-29 13:23:14.050 | INFO     |  5327 | __main__:main:50 | Starting message bus service...
2021-10-29 13:23:14.051 | INFO     |  5327 | mycroft.messagebus.load_config:load_message_bus_config:33 | Loading message bus configs
2021-10-29 13:23:14.054 | INFO     |  5327 | __main__:on_ready:37 | Message bus service started!
2021-10-29 13:23:14.103 | INFO     |  5327 | tornado.access | 101 GET /core (127.0.0.1) 0.76ms
2021-10-29 13:23:14.221 | INFO     |  5327 | tornado.access | 101 GET /core (127.0.0.1) 0.57ms
2021-10-29 13:23:14.434 | INFO     |  5327 | tornado.access | 101 GET /core (127.0.0.1) 0.48ms
2021-10-29 13:23:19.033 | INFO     |  5327 | tornado.access | 101 GET /core (127.0.0.1) 0.54ms
2021-10-29 13:23:19.058 | INFO     |  5327 | tornado.access | 101 GET /core (127.0.0.1) 1.18ms
2021-10-29 13:24:31.947 | INFO     |  5327 | tornado.access | 101 GET /core (127.0.0.1) 0.48ms
2021-10-29 13:24:32.032 | INFO     |  5327 | tornado.access | 101 GET /core (127.0.0.1) 0.50ms
2021-10-29 13:25:12.078 | INFO     |  5327 | __main__:on_stopping:45 | Message bus is shutting down...
