"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 13 18:47:47 GMT 2021","Mon Dec 13 18:47:47 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Mon Dec 13 18:47:52 GMT 2021","Mon Dec 13 18:47:53 GMT 2021","1025","","behave","","","","turn off switch",""
"passed","Mon Dec 13 18:47:47 GMT 2021","Mon Dec 13 18:47:47 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_wrong_entry","Test regex parsing user inputted url that should fail"
"passed","Mon Dec 13 18:47:51 GMT 2021","Mon Dec 13 18:47:52 GMT 2021","385","","behave","","","","turn on switch",""
"passed","Mon Dec 13 18:48:03 GMT 2021","Mon Dec 13 18:48:04 GMT 2021","354","","behave","","","","triger automation",""
"passed","Mon Dec 13 18:47:52 GMT 2021","Mon Dec 13 18:47:52 GMT 2021","391","","behave","","","","toggle on switch",""
"passed","Mon Dec 13 18:47:53 GMT 2021","Mon Dec 13 18:48:02 GMT 2021","8244","","behave","","","","turn on light",""
"passed","Mon Dec 13 18:47:47 GMT 2021","Mon Dec 13 18:47:47 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Mon Dec 13 18:47:52 GMT 2021","Mon Dec 13 18:47:52 GMT 2021","347","","behave","","","","toggle off switch",""
"passed","Mon Dec 13 18:48:04 GMT 2021","Mon Dec 13 18:48:11 GMT 2021","7533","","behave","","","","tracker",""
"passed","Mon Dec 13 18:48:02 GMT 2021","Mon Dec 13 18:48:03 GMT 2021","343","","behave","","","","decrease light brightness",""
"passed","Mon Dec 13 18:48:12 GMT 2021","Mon Dec 13 18:48:13 GMT 2021","607","","behave","","","","add item",""
"passed","Mon Dec 13 18:47:47 GMT 2021","Mon Dec 13 18:47:47 GMT 2021","33","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Mon Dec 13 18:47:50 GMT 2021","Mon Dec 13 18:47:51 GMT 2021","1011","","behave","","","","read sensor",""
"passed","Mon Dec 13 18:47:47 GMT 2021","Mon Dec 13 18:47:47 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ipv6_with_port","Test regex parsing user inputted as ipv6 with port"
"passed","Mon Dec 13 18:48:23 GMT 2021","Mon Dec 13 18:48:23 GMT 2021","373","","behave","","","","show image",""
"passed","Mon Dec 13 18:48:13 GMT 2021","Mon Dec 13 18:48:23 GMT 2021","10303","","behave","","","","show image of missing entity",""
"passed","Mon Dec 13 18:48:11 GMT 2021","Mon Dec 13 18:48:12 GMT 2021","776","","behave","","","","set climate temperature",""
"passed","Mon Dec 13 18:47:47 GMT 2021","Mon Dec 13 18:47:47 GMT 2021","5","unittests","test_haclient","TestUrlChecker","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Mon Dec 13 18:47:47 GMT 2021","Mon Dec 13 18:47:47 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Mon Dec 13 18:48:03 GMT 2021","Mon Dec 13 18:48:03 GMT 2021","674","","behave","","","","turn off light",""
"passed","Mon Dec 13 18:47:47 GMT 2021","Mon Dec 13 18:47:47 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Mon Dec 13 18:47:47 GMT 2021","Mon Dec 13 18:47:47 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_ip_six_all","Test regex parsing user inputted url as ip v6 address"
"passed","Mon Dec 13 18:48:02 GMT 2021","Mon Dec 13 18:48:02 GMT 2021","380","","behave","","","","increase light brightness",""
"passed","Mon Dec 13 18:48:02 GMT 2021","Mon Dec 13 18:48:02 GMT 2021","362","","behave","","","","set light brightness",""
"passed","Mon Dec 13 18:47:47 GMT 2021","Mon Dec 13 18:47:47 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Mon Dec 13 18:47:47 GMT 2021","Mon Dec 13 18:47:47 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ip_six_full","Test regex parsing user inputted url as ip v6 address"
