"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 26 15:52:37 GMT 2021","Tue Oct 26 15:52:37 GMT 2021","537","","behave","","","","add item",""
"passed","Tue Oct 26 15:52:11 GMT 2021","Tue Oct 26 15:52:11 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 15:52:27 GMT 2021","Tue Oct 26 15:52:27 GMT 2021","355","","behave","","","","decrease light brightness",""
"passed","Tue Oct 26 15:52:28 GMT 2021","Tue Oct 26 15:52:28 GMT 2021","360","","behave","","","","triger automation",""
"passed","Tue Oct 26 15:52:28 GMT 2021","Tue Oct 26 15:52:36 GMT 2021","7472","","behave","","","","tracker",""
"passed","Tue Oct 26 15:52:16 GMT 2021","Tue Oct 26 15:52:17 GMT 2021","393","","behave","","","","toggle off switch",""
"passed","Tue Oct 26 15:52:16 GMT 2021","Tue Oct 26 15:52:16 GMT 2021","354","","behave","","","","turn on switch",""
"passed","Tue Oct 26 15:52:11 GMT 2021","Tue Oct 26 15:52:11 GMT 2021","30","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Tue Oct 26 15:52:11 GMT 2021","Tue Oct 26 15:52:11 GMT 2021","4","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Tue Oct 26 15:52:27 GMT 2021","Tue Oct 26 15:52:28 GMT 2021","670","","behave","","","","turn off light",""
"passed","Tue Oct 26 15:52:17 GMT 2021","Tue Oct 26 15:52:17 GMT 2021","398","","behave","","","","toggle on switch",""
"passed","Tue Oct 26 15:52:11 GMT 2021","Tue Oct 26 15:52:11 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 15:52:11 GMT 2021","Tue Oct 26 15:52:11 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Tue Oct 26 15:52:26 GMT 2021","Tue Oct 26 15:52:27 GMT 2021","426","","behave","","","","set light brightness",""
"passed","Tue Oct 26 15:52:36 GMT 2021","Tue Oct 26 15:52:37 GMT 2021","810","","behave","","","","set climate temperature",""
"passed","Tue Oct 26 15:52:11 GMT 2021","Tue Oct 26 15:52:11 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Tue Oct 26 15:52:17 GMT 2021","Tue Oct 26 15:52:18 GMT 2021","1017","","behave","","","","turn off switch",""
"passed","Tue Oct 26 15:52:11 GMT 2021","Tue Oct 26 15:52:11 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Tue Oct 26 15:52:18 GMT 2021","Tue Oct 26 15:52:26 GMT 2021","8196","","behave","","","","turn on light",""
"passed","Tue Oct 26 15:52:11 GMT 2021","Tue Oct 26 15:52:11 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Tue Oct 26 15:52:27 GMT 2021","Tue Oct 26 15:52:27 GMT 2021","392","","behave","","","","increase light brightness",""
"passed","Tue Oct 26 15:52:15 GMT 2021","Tue Oct 26 15:52:16 GMT 2021","1091","","behave","","","","read sensor",""
