"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 25 16:14:45 GMT 2021","Mon Oct 25 16:14:46 GMT 2021","1012","","behave","","","","turn off switch",""
"passed","Mon Oct 25 16:14:40 GMT 2021","Mon Oct 25 16:14:40 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Mon Oct 25 16:14:40 GMT 2021","Mon Oct 25 16:14:40 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Mon Oct 25 16:14:43 GMT 2021","Mon Oct 25 16:14:44 GMT 2021","933","","behave","","","","read sensor",""
"passed","Mon Oct 25 16:14:46 GMT 2021","Mon Oct 25 16:14:54 GMT 2021","8301","","behave","","","","turn on light",""
"passed","Mon Oct 25 16:14:40 GMT 2021","Mon Oct 25 16:14:40 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Mon Oct 25 16:14:40 GMT 2021","Mon Oct 25 16:14:40 GMT 2021","28","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Mon Oct 25 16:15:04 GMT 2021","Mon Oct 25 16:15:05 GMT 2021","726","","behave","","","","add item",""
"passed","Mon Oct 25 16:14:40 GMT 2021","Mon Oct 25 16:14:40 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Mon Oct 25 16:14:40 GMT 2021","Mon Oct 25 16:14:40 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Mon Oct 25 16:14:56 GMT 2021","Mon Oct 25 16:14:57 GMT 2021","1022","","behave","","","","tracker",""
"passed","Mon Oct 25 16:14:55 GMT 2021","Mon Oct 25 16:14:56 GMT 2021","674","","behave","","","","turn off light",""
"passed","Mon Oct 25 16:14:54 GMT 2021","Mon Oct 25 16:14:55 GMT 2021","366","","behave","","","","set light brightness",""
"passed","Mon Oct 25 16:14:57 GMT 2021","Mon Oct 25 16:15:04 GMT 2021","6597","","behave","","","","set climate temperature",""
"passed","Mon Oct 25 16:14:55 GMT 2021","Mon Oct 25 16:14:55 GMT 2021","344","","behave","","","","increase light brightness",""
"passed","Mon Oct 25 16:14:40 GMT 2021","Mon Oct 25 16:14:40 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Mon Oct 25 16:14:56 GMT 2021","Mon Oct 25 16:14:56 GMT 2021","356","","behave","","","","triger automation",""
"passed","Mon Oct 25 16:14:55 GMT 2021","Mon Oct 25 16:14:55 GMT 2021","340","","behave","","","","decrease light brightness",""
"passed","Mon Oct 25 16:14:44 GMT 2021","Mon Oct 25 16:14:45 GMT 2021","346","","behave","","","","toggle on switch",""
"passed","Mon Oct 25 16:14:44 GMT 2021","Mon Oct 25 16:14:44 GMT 2021","351","","behave","","","","turn on switch",""
"passed","Mon Oct 25 16:14:40 GMT 2021","Mon Oct 25 16:14:40 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Mon Oct 25 16:14:44 GMT 2021","Mon Oct 25 16:14:44 GMT 2021","344","","behave","","","","toggle off switch",""
