"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 26 13:17:40 GMT 2021","Tue Oct 26 13:17:40 GMT 2021","360","","behave","","","","decrease light brightness",""
"passed","Tue Oct 26 13:17:28 GMT 2021","Tue Oct 26 13:17:29 GMT 2021","1088","","behave","","","","read sensor",""
"passed","Tue Oct 26 13:17:24 GMT 2021","Tue Oct 26 13:17:24 GMT 2021","30","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Tue Oct 26 13:17:30 GMT 2021","Tue Oct 26 13:17:31 GMT 2021","633","","behave","","","","turn off switch",""
"passed","Tue Oct 26 13:17:41 GMT 2021","Tue Oct 26 13:17:42 GMT 2021","698","","behave","","","","tracker",""
"passed","Tue Oct 26 13:17:40 GMT 2021","Tue Oct 26 13:17:41 GMT 2021","628","","behave","","","","triger automation",""
"passed","Tue Oct 26 13:17:24 GMT 2021","Tue Oct 26 13:17:24 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Tue Oct 26 13:17:39 GMT 2021","Tue Oct 26 13:17:39 GMT 2021","374","","behave","","","","set light brightness",""
"passed","Tue Oct 26 13:17:42 GMT 2021","Tue Oct 26 13:17:43 GMT 2021","1036","","behave","","","","set climate temperature",""
"passed","Tue Oct 26 13:17:30 GMT 2021","Tue Oct 26 13:17:30 GMT 2021","390","","behave","","","","toggle on switch",""
"passed","Tue Oct 26 13:17:24 GMT 2021","Tue Oct 26 13:17:24 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Tue Oct 26 13:17:24 GMT 2021","Tue Oct 26 13:17:24 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 13:17:24 GMT 2021","Tue Oct 26 13:17:24 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Tue Oct 26 13:17:43 GMT 2021","Tue Oct 26 13:17:49 GMT 2021","6518","","behave","","","","add item",""
"passed","Tue Oct 26 13:17:24 GMT 2021","Tue Oct 26 13:17:24 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 13:17:24 GMT 2021","Tue Oct 26 13:17:24 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Tue Oct 26 13:17:31 GMT 2021","Tue Oct 26 13:17:39 GMT 2021","8269","","behave","","","","turn on light",""
"passed","Tue Oct 26 13:17:24 GMT 2021","Tue Oct 26 13:17:24 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Tue Oct 26 13:17:40 GMT 2021","Tue Oct 26 13:17:40 GMT 2021","332","","behave","","","","turn off light",""
"passed","Tue Oct 26 13:17:29 GMT 2021","Tue Oct 26 13:17:30 GMT 2021","392","","behave","","","","toggle off switch",""
"passed","Tue Oct 26 13:17:29 GMT 2021","Tue Oct 26 13:17:29 GMT 2021","349","","behave","","","","turn on switch",""
"passed","Tue Oct 26 13:17:39 GMT 2021","Tue Oct 26 13:17:40 GMT 2021","378","","behave","","","","increase light brightness",""
