"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 17 10:59:23 GMT 2022","Thu Mar 17 10:59:23 GMT 2022","349","","behave","","","","set light brightness",""
"passed","Thu Mar 17 10:59:24 GMT 2022","Thu Mar 17 10:59:24 GMT 2022","412","","behave","","","","decrease light brightness",""
"passed","Thu Mar 17 10:59:32 GMT 2022","Thu Mar 17 10:59:43 GMT 2022","10303","","behave","","","","where is skill conflict -- @1.1 where is skill conflict",""
"passed","Thu Mar 17 10:59:25 GMT 2022","Thu Mar 17 10:59:26 GMT 2022","1039","","behave","","","","triger automation",""
"passed","Thu Mar 17 10:59:13 GMT 2022","Thu Mar 17 10:59:22 GMT 2022","8616","","behave","","","","turn off switch",""
"passed","Thu Mar 17 11:00:14 GMT 2022","Thu Mar 17 11:00:14 GMT 2022","350","","behave","","","","set climate temperature",""
"passed","Thu Mar 17 11:00:25 GMT 2022","Thu Mar 17 11:00:25 GMT 2022","378","","behave","","","","show image",""
"passed","Thu Mar 17 11:00:14 GMT 2022","Thu Mar 17 11:00:14 GMT 2022","349","","behave","","","","add item",""
"passed","Thu Mar 17 10:58:55 GMT 2022","Thu Mar 17 10:58:55 GMT 2022","0","unittests","test_haclient","TestUrlChecker","","","test_wrong_entry","Test regex parsing user inputted url that should fail"
"passed","Thu Mar 17 11:00:03 GMT 2022","Thu Mar 17 11:00:14 GMT 2022","10303","","behave","","","","where is skill conflict -- @1.4 where is skill conflict",""
"passed","Thu Mar 17 10:58:55 GMT 2022","Thu Mar 17 10:58:55 GMT 2022","1","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Thu Mar 17 10:58:55 GMT 2022","Thu Mar 17 10:58:55 GMT 2022","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Thu Mar 17 10:59:13 GMT 2022","Thu Mar 17 10:59:13 GMT 2022","633","","behave","","","","toggle on switch",""
"passed","Thu Mar 17 10:59:12 GMT 2022","Thu Mar 17 10:59:13 GMT 2022","390","","behave","","","","toggle off switch",""
"passed","Thu Mar 17 10:59:26 GMT 2022","Thu Mar 17 10:59:32 GMT 2022","6378","","behave","","","","tracker",""
"passed","Thu Mar 17 10:59:23 GMT 2022","Thu Mar 17 10:59:24 GMT 2022","631","","behave","","","","increase light brightness",""
"passed","Thu Mar 17 10:59:43 GMT 2022","Thu Mar 17 10:59:53 GMT 2022","10303","","behave","","","","where is skill conflict -- @1.2 where is skill conflict",""
"passed","Thu Mar 17 10:59:05 GMT 2022","Thu Mar 17 10:59:12 GMT 2022","6593","","behave","","","","read sensor",""
"passed","Thu Mar 17 10:58:55 GMT 2022","Thu Mar 17 10:58:55 GMT 2022","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Thu Mar 17 10:58:54 GMT 2022","Thu Mar 17 10:58:55 GMT 2022","39","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Thu Mar 17 10:58:55 GMT 2022","Thu Mar 17 10:58:55 GMT 2022","1","unittests","test_haclient","TestUrlChecker","","","test_ip_six_all","Test regex parsing user inputted url as ip v6 address"
"passed","Thu Mar 17 10:59:24 GMT 2022","Thu Mar 17 10:59:25 GMT 2022","852","","behave","","","","turn off light",""
"passed","Thu Mar 17 10:59:12 GMT 2022","Thu Mar 17 10:59:12 GMT 2022","390","","behave","","","","turn on switch",""
"passed","Thu Mar 17 10:58:55 GMT 2022","Thu Mar 17 10:58:55 GMT 2022","0","unittests","test_haclient","TestUrlChecker","","","test_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Thu Mar 17 10:59:22 GMT 2022","Thu Mar 17 10:59:23 GMT 2022","750","","behave","","","","turn on light",""
"passed","Thu Mar 17 10:58:55 GMT 2022","Thu Mar 17 10:58:55 GMT 2022","0","unittests","test_haclient","TestUrlChecker","","","test_ipv6_with_port","Test regex parsing user inputted as ipv6 with port"
"passed","Thu Mar 17 10:59:53 GMT 2022","Thu Mar 17 11:00:03 GMT 2022","10303","","behave","","","","where is skill conflict -- @1.3 where is skill conflict",""
"passed","Thu Mar 17 10:58:55 GMT 2022","Thu Mar 17 10:58:55 GMT 2022","0","unittests","test_haclient","TestUrlChecker","","","test_ip_six_full","Test regex parsing user inputted url as ip v6 address"
"passed","Thu Mar 17 10:58:54 GMT 2022","Thu Mar 17 10:58:54 GMT 2022","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Thu Mar 17 11:00:14 GMT 2022","Thu Mar 17 11:00:25 GMT 2022","10302","","behave","","","","show image of missing entity",""
"passed","Thu Mar 17 10:58:55 GMT 2022","Thu Mar 17 10:58:55 GMT 2022","7","unittests","test_haclient","TestUrlChecker","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
