"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 06 20:03:55 GMT 2021","Sat Nov 06 20:03:55 GMT 2021","387","","behave","","","","increase light brightness",""
"passed","Sat Nov 06 20:03:40 GMT 2021","Sat Nov 06 20:03:40 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Sat Nov 06 20:03:43 GMT 2021","Sat Nov 06 20:03:44 GMT 2021","1027","","behave","","","","read sensor",""
"passed","Sat Nov 06 20:03:45 GMT 2021","Sat Nov 06 20:03:45 GMT 2021","389","","behave","","","","toggle off switch",""
"passed","Sat Nov 06 20:03:55 GMT 2021","Sat Nov 06 20:03:55 GMT 2021","407","","behave","","","","set light brightness",""
"passed","Sat Nov 06 20:03:55 GMT 2021","Sat Nov 06 20:03:56 GMT 2021","568","","behave","","","","decrease light brightness",""
"passed","Sat Nov 06 20:03:46 GMT 2021","Sat Nov 06 20:03:48 GMT 2021","2267","","behave","","","","turn off switch",""
"passed","Sat Nov 06 20:03:40 GMT 2021","Sat Nov 06 20:03:40 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Sat Nov 06 20:03:48 GMT 2021","Sat Nov 06 20:03:55 GMT 2021","6713","","behave","","","","turn on light",""
"passed","Sat Nov 06 20:03:40 GMT 2021","Sat Nov 06 20:03:40 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Sat Nov 06 20:04:04 GMT 2021","Sat Nov 06 20:04:05 GMT 2021","827","","behave","","","","set climate temperature",""
"passed","Sat Nov 06 20:03:40 GMT 2021","Sat Nov 06 20:03:40 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Sat Nov 06 20:03:40 GMT 2021","Sat Nov 06 20:03:40 GMT 2021","27","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Sat Nov 06 20:04:05 GMT 2021","Sat Nov 06 20:04:06 GMT 2021","542","","behave","","","","add item",""
"passed","Sat Nov 06 20:03:40 GMT 2021","Sat Nov 06 20:03:40 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Sat Nov 06 20:03:57 GMT 2021","Sat Nov 06 20:03:58 GMT 2021","1041","","behave","","","","triger automation",""
"passed","Sat Nov 06 20:03:44 GMT 2021","Sat Nov 06 20:03:45 GMT 2021","384","","behave","","","","turn on switch",""
"passed","Sat Nov 06 20:03:58 GMT 2021","Sat Nov 06 20:04:04 GMT 2021","6511","","behave","","","","tracker",""
"passed","Sat Nov 06 20:03:56 GMT 2021","Sat Nov 06 20:03:57 GMT 2021","746","","behave","","","","turn off light",""
"passed","Sat Nov 06 20:03:40 GMT 2021","Sat Nov 06 20:03:40 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Sat Nov 06 20:03:40 GMT 2021","Sat Nov 06 20:03:40 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Sat Nov 06 20:03:45 GMT 2021","Sat Nov 06 20:03:46 GMT 2021","635","","behave","","","","toggle on switch",""
