2021-10-26 19:03:19.225 | INFO     |  5341 | __main__:main:50 | Starting message bus service...
2021-10-26 19:03:19.226 | INFO     |  5341 | mycroft.messagebus.load_config:load_message_bus_config:33 | Loading message bus configs
2021-10-26 19:03:19.229 | INFO     |  5341 | __main__:on_ready:37 | Message bus service started!
2021-10-26 19:03:19.253 | INFO     |  5341 | tornado.access | 101 GET /core (127.0.0.1) 0.72ms
2021-10-26 19:03:19.433 | INFO     |  5341 | tornado.access | 101 GET /core (127.0.0.1) 0.53ms
2021-10-26 19:03:19.445 | INFO     |  5341 | tornado.access | 101 GET /core (127.0.0.1) 0.48ms
2021-10-26 19:03:19.585 | INFO     |  5341 | tornado.access | 101 GET /core (127.0.0.1) 0.59ms
2021-10-26 19:03:24.198 | INFO     |  5341 | tornado.access | 101 GET /core (127.0.0.1) 0.53ms
2021-10-26 19:04:29.792 | INFO     |  5341 | tornado.access | 101 GET /core (127.0.0.1) 0.62ms
2021-10-26 19:04:29.821 | INFO     |  5341 | tornado.access | 101 GET /core (127.0.0.1) 0.68ms
2021-10-26 19:05:10.102 | INFO     |  5341 | __main__:on_stopping:45 | Message bus is shutting down...
