"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 26 07:05:07 GMT 2021","Tue Oct 26 07:05:08 GMT 2021","535","","behave","","","","add item",""
"passed","Tue Oct 26 07:04:42 GMT 2021","Tue Oct 26 07:04:42 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Tue Oct 26 07:04:42 GMT 2021","Tue Oct 26 07:04:42 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 07:04:58 GMT 2021","Tue Oct 26 07:04:59 GMT 2021","665","","behave","","","","turn off light",""
"passed","Tue Oct 26 07:04:42 GMT 2021","Tue Oct 26 07:04:42 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Tue Oct 26 07:05:06 GMT 2021","Tue Oct 26 07:05:07 GMT 2021","831","","behave","","","","set climate temperature",""
"passed","Tue Oct 26 07:04:42 GMT 2021","Tue Oct 26 07:04:42 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Tue Oct 26 07:04:59 GMT 2021","Tue Oct 26 07:04:59 GMT 2021","364","","behave","","","","triger automation",""
"passed","Tue Oct 26 07:04:57 GMT 2021","Tue Oct 26 07:04:58 GMT 2021","385","","behave","","","","increase light brightness",""
"passed","Tue Oct 26 07:04:59 GMT 2021","Tue Oct 26 07:05:06 GMT 2021","7485","","behave","","","","tracker",""
"passed","Tue Oct 26 07:04:45 GMT 2021","Tue Oct 26 07:04:46 GMT 2021","1044","","behave","","","","read sensor",""
"passed","Tue Oct 26 07:04:42 GMT 2021","Tue Oct 26 07:04:42 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 07:04:42 GMT 2021","Tue Oct 26 07:04:42 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Tue Oct 26 07:04:42 GMT 2021","Tue Oct 26 07:04:42 GMT 2021","28","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Tue Oct 26 07:04:48 GMT 2021","Tue Oct 26 07:04:49 GMT 2021","1019","","behave","","","","turn off switch",""
"passed","Tue Oct 26 07:04:58 GMT 2021","Tue Oct 26 07:04:58 GMT 2021","345","","behave","","","","decrease light brightness",""
"passed","Tue Oct 26 07:04:46 GMT 2021","Tue Oct 26 07:04:47 GMT 2021","384","","behave","","","","turn on switch",""
"passed","Tue Oct 26 07:04:57 GMT 2021","Tue Oct 26 07:04:57 GMT 2021","409","","behave","","","","set light brightness",""
"passed","Tue Oct 26 07:04:42 GMT 2021","Tue Oct 26 07:04:42 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Tue Oct 26 07:04:49 GMT 2021","Tue Oct 26 07:04:57 GMT 2021","8203","","behave","","","","turn on light",""
"passed","Tue Oct 26 07:04:47 GMT 2021","Tue Oct 26 07:04:48 GMT 2021","389","","behave","","","","toggle on switch",""
"passed","Tue Oct 26 07:04:47 GMT 2021","Tue Oct 26 07:04:47 GMT 2021","396","","behave","","","","toggle off switch",""
