"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 26 19:06:59 GMT 2021","Tue Oct 26 19:07:02 GMT 2021","3548","","behave","","","","turn on light",""
"passed","Tue Oct 26 19:07:04 GMT 2021","Tue Oct 26 19:07:04 GMT 2021","741","","behave","","","","turn off light",""
"passed","Tue Oct 26 19:07:04 GMT 2021","Tue Oct 26 19:07:05 GMT 2021","1034","","behave","","","","triger automation",""
"passed","Tue Oct 26 19:06:47 GMT 2021","Tue Oct 26 19:06:47 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Tue Oct 26 19:06:47 GMT 2021","Tue Oct 26 19:06:47 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Tue Oct 26 19:06:47 GMT 2021","Tue Oct 26 19:06:47 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 19:07:03 GMT 2021","Tue Oct 26 19:07:03 GMT 2021","370","","behave","","","","increase light brightness",""
"passed","Tue Oct 26 19:07:13 GMT 2021","Tue Oct 26 19:07:13 GMT 2021","541","","behave","","","","add item",""
"passed","Tue Oct 26 19:06:52 GMT 2021","Tue Oct 26 19:06:52 GMT 2021","395","","behave","","","","turn on switch",""
"passed","Tue Oct 26 19:06:47 GMT 2021","Tue Oct 26 19:06:47 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Tue Oct 26 19:07:03 GMT 2021","Tue Oct 26 19:07:04 GMT 2021","576","","behave","","","","decrease light brightness",""
"passed","Tue Oct 26 19:07:12 GMT 2021","Tue Oct 26 19:07:13 GMT 2021","820","","behave","","","","set climate temperature",""
"passed","Tue Oct 26 19:06:53 GMT 2021","Tue Oct 26 19:06:53 GMT 2021","628","","behave","","","","toggle on switch",""
"passed","Tue Oct 26 19:06:47 GMT 2021","Tue Oct 26 19:06:47 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 19:06:47 GMT 2021","Tue Oct 26 19:06:47 GMT 2021","22","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Tue Oct 26 19:06:53 GMT 2021","Tue Oct 26 19:06:59 GMT 2021","5439","","behave","","","","turn off switch",""
"passed","Tue Oct 26 19:06:47 GMT 2021","Tue Oct 26 19:06:47 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Tue Oct 26 19:06:47 GMT 2021","Tue Oct 26 19:06:47 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Tue Oct 26 19:07:05 GMT 2021","Tue Oct 26 19:07:12 GMT 2021","6532","","behave","","","","tracker",""
"passed","Tue Oct 26 19:06:51 GMT 2021","Tue Oct 26 19:06:52 GMT 2021","907","","behave","","","","read sensor",""
"passed","Tue Oct 26 19:06:52 GMT 2021","Tue Oct 26 19:06:53 GMT 2021","386","","behave","","","","toggle off switch",""
"passed","Tue Oct 26 19:07:02 GMT 2021","Tue Oct 26 19:07:03 GMT 2021","409","","behave","","","","set light brightness",""
