"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 27 16:38:29 GMT 2021","Wed Oct 27 16:38:30 GMT 2021","632","","behave","","","","toggle on switch",""
"passed","Wed Oct 27 16:38:24 GMT 2021","Wed Oct 27 16:38:24 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Wed Oct 27 16:38:24 GMT 2021","Wed Oct 27 16:38:24 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Wed Oct 27 16:38:50 GMT 2021","Wed Oct 27 16:38:50 GMT 2021","520","","behave","","","","add item",""
"passed","Wed Oct 27 16:38:28 GMT 2021","Wed Oct 27 16:38:29 GMT 2021","1038","","behave","","","","read sensor",""
"passed","Wed Oct 27 16:38:29 GMT 2021","Wed Oct 27 16:38:29 GMT 2021","345","","behave","","","","turn on switch",""
"passed","Wed Oct 27 16:38:40 GMT 2021","Wed Oct 27 16:38:40 GMT 2021","551","","behave","","","","decrease light brightness",""
"passed","Wed Oct 27 16:38:35 GMT 2021","Wed Oct 27 16:38:39 GMT 2021","4015","","behave","","","","turn on light",""
"passed","Wed Oct 27 16:38:24 GMT 2021","Wed Oct 27 16:38:24 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Wed Oct 27 16:38:39 GMT 2021","Wed Oct 27 16:38:40 GMT 2021","409","","behave","","","","set light brightness",""
"passed","Wed Oct 27 16:38:49 GMT 2021","Wed Oct 27 16:38:50 GMT 2021","763","","behave","","","","set climate temperature",""
"passed","Wed Oct 27 16:38:42 GMT 2021","Wed Oct 27 16:38:49 GMT 2021","6603","","behave","","","","tracker",""
"passed","Wed Oct 27 16:38:24 GMT 2021","Wed Oct 27 16:38:24 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Wed Oct 27 16:38:24 GMT 2021","Wed Oct 27 16:38:24 GMT 2021","25","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Wed Oct 27 16:38:40 GMT 2021","Wed Oct 27 16:38:40 GMT 2021","396","","behave","","","","increase light brightness",""
"passed","Wed Oct 27 16:38:41 GMT 2021","Wed Oct 27 16:38:42 GMT 2021","1026","","behave","","","","triger automation",""
"passed","Wed Oct 27 16:38:24 GMT 2021","Wed Oct 27 16:38:24 GMT 2021","4","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Wed Oct 27 16:38:40 GMT 2021","Wed Oct 27 16:38:41 GMT 2021","750","","behave","","","","turn off light",""
"passed","Wed Oct 27 16:38:29 GMT 2021","Wed Oct 27 16:38:29 GMT 2021","390","","behave","","","","toggle off switch",""
"passed","Wed Oct 27 16:38:24 GMT 2021","Wed Oct 27 16:38:24 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Wed Oct 27 16:38:30 GMT 2021","Wed Oct 27 16:38:35 GMT 2021","4966","","behave","","","","turn off switch",""
"passed","Wed Oct 27 16:38:24 GMT 2021","Wed Oct 27 16:38:24 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
