"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 19 07:17:37 GMT 2021","Fri Nov 19 07:17:37 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ip_six_full","Test regex parsing user inputted url as ip v6 address"
"passed","Fri Nov 19 07:17:44 GMT 2021","Fri Nov 19 07:17:52 GMT 2021","8195","","behave","","","","turn on light",""
"passed","Fri Nov 19 07:17:37 GMT 2021","Fri Nov 19 07:17:37 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Fri Nov 19 07:17:40 GMT 2021","Fri Nov 19 07:17:41 GMT 2021","1070","","behave","","","","read sensor",""
"passed","Fri Nov 19 07:17:37 GMT 2021","Fri Nov 19 07:17:37 GMT 2021","29","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Fri Nov 19 07:17:42 GMT 2021","Fri Nov 19 07:17:43 GMT 2021","401","","behave","","","","toggle on switch",""
"passed","Fri Nov 19 07:17:37 GMT 2021","Fri Nov 19 07:17:37 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ipv6_with_port","Test regex parsing user inputted as ipv6 with port"
"passed","Fri Nov 19 07:17:43 GMT 2021","Fri Nov 19 07:17:44 GMT 2021","1016","","behave","","","","turn off switch",""
"passed","Fri Nov 19 07:17:54 GMT 2021","Fri Nov 19 07:17:54 GMT 2021","377","","behave","","","","triger automation",""
"passed","Fri Nov 19 07:17:41 GMT 2021","Fri Nov 19 07:17:42 GMT 2021","396","","behave","","","","turn on switch",""
"passed","Fri Nov 19 07:17:37 GMT 2021","Fri Nov 19 07:17:37 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Fri Nov 19 07:17:42 GMT 2021","Fri Nov 19 07:17:42 GMT 2021","395","","behave","","","","toggle off switch",""
"passed","Fri Nov 19 07:17:37 GMT 2021","Fri Nov 19 07:17:37 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Fri Nov 19 07:17:37 GMT 2021","Fri Nov 19 07:17:37 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_ip_six_all","Test regex parsing user inputted url as ip v6 address"
"passed","Fri Nov 19 07:17:53 GMT 2021","Fri Nov 19 07:17:53 GMT 2021","356","","behave","","","","decrease light brightness",""
"passed","Fri Nov 19 07:17:53 GMT 2021","Fri Nov 19 07:17:54 GMT 2021","660","","behave","","","","turn off light",""
"passed","Fri Nov 19 07:17:37 GMT 2021","Fri Nov 19 07:17:37 GMT 2021","5","unittests","test_haclient","TestUrlChecker","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Fri Nov 19 07:17:52 GMT 2021","Fri Nov 19 07:17:52 GMT 2021","423","","behave","","","","set light brightness",""
"passed","Fri Nov 19 07:18:01 GMT 2021","Fri Nov 19 07:18:02 GMT 2021","876","","behave","","","","set climate temperature",""
"passed","Fri Nov 19 07:18:02 GMT 2021","Fri Nov 19 07:18:03 GMT 2021","512","","behave","","","","add item",""
"passed","Fri Nov 19 07:17:37 GMT 2021","Fri Nov 19 07:17:37 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_wrong_entry","Test regex parsing user inputted url that should fail"
"passed","Fri Nov 19 07:17:54 GMT 2021","Fri Nov 19 07:18:01 GMT 2021","7439","","behave","","","","tracker",""
"passed","Fri Nov 19 07:17:37 GMT 2021","Fri Nov 19 07:17:37 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Fri Nov 19 07:17:37 GMT 2021","Fri Nov 19 07:17:37 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Fri Nov 19 07:17:52 GMT 2021","Fri Nov 19 07:17:53 GMT 2021","386","","behave","","","","increase light brightness",""
