"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 23 07:49:45 GMT 2021","Sat Oct 23 07:49:46 GMT 2021","798","","behave","","","","set climate temperature",""
"passed","Sat Oct 23 07:49:21 GMT 2021","Sat Oct 23 07:49:21 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Sat Oct 23 07:49:27 GMT 2021","Sat Oct 23 07:49:28 GMT 2021","1015","","behave","","","","turn off switch",""
"passed","Sat Oct 23 07:49:24 GMT 2021","Sat Oct 23 07:49:25 GMT 2021","970","","behave","","","","read sensor",""
"passed","Sat Oct 23 07:49:38 GMT 2021","Sat Oct 23 07:49:45 GMT 2021","7301","","behave","","","","tracker",""
"passed","Sat Oct 23 07:49:21 GMT 2021","Sat Oct 23 07:49:21 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Sat Oct 23 07:49:21 GMT 2021","Sat Oct 23 07:49:21 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Sat Oct 23 07:49:21 GMT 2021","Sat Oct 23 07:49:21 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Sat Oct 23 07:49:21 GMT 2021","Sat Oct 23 07:49:21 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Sat Oct 23 07:49:37 GMT 2021","Sat Oct 23 07:49:38 GMT 2021","527","","behave","","","","triger automation",""
"passed","Sat Oct 23 07:49:36 GMT 2021","Sat Oct 23 07:49:36 GMT 2021","405","","behave","","","","set light brightness",""
"passed","Sat Oct 23 07:49:36 GMT 2021","Sat Oct 23 07:49:37 GMT 2021","569","","behave","","","","decrease light brightness",""
"passed","Sat Oct 23 07:49:21 GMT 2021","Sat Oct 23 07:49:21 GMT 2021","30","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Sat Oct 23 07:49:25 GMT 2021","Sat Oct 23 07:49:26 GMT 2021","340","","behave","","","","turn on switch",""
"passed","Sat Oct 23 07:49:26 GMT 2021","Sat Oct 23 07:49:26 GMT 2021","390","","behave","","","","toggle off switch",""
"passed","Sat Oct 23 07:49:36 GMT 2021","Sat Oct 23 07:49:36 GMT 2021","380","","behave","","","","increase light brightness",""
"passed","Sat Oct 23 07:49:37 GMT 2021","Sat Oct 23 07:49:37 GMT 2021","502","","behave","","","","turn off light",""
"passed","Sat Oct 23 07:49:21 GMT 2021","Sat Oct 23 07:49:21 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Sat Oct 23 07:49:21 GMT 2021","Sat Oct 23 07:49:21 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Sat Oct 23 07:49:28 GMT 2021","Sat Oct 23 07:49:36 GMT 2021","7971","","behave","","","","turn on light",""
"passed","Sat Oct 23 07:49:46 GMT 2021","Sat Oct 23 07:49:47 GMT 2021","543","","behave","","","","add item",""
"passed","Sat Oct 23 07:49:26 GMT 2021","Sat Oct 23 07:49:27 GMT 2021","633","","behave","","","","toggle on switch",""
