"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 29 13:24:46 GMT 2021","Fri Oct 29 13:24:47 GMT 2021","1078","","behave","","","","triger automation",""
"passed","Fri Oct 29 13:24:34 GMT 2021","Fri Oct 29 13:24:35 GMT 2021","637","","behave","","","","toggle on switch",""
"passed","Fri Oct 29 13:24:44 GMT 2021","Fri Oct 29 13:24:44 GMT 2021","397","","behave","","","","set light brightness",""
"passed","Fri Oct 29 13:24:44 GMT 2021","Fri Oct 29 13:24:45 GMT 2021","568","","behave","","","","decrease light brightness",""
"passed","Fri Oct 29 13:24:29 GMT 2021","Fri Oct 29 13:24:29 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Fri Oct 29 13:24:29 GMT 2021","Fri Oct 29 13:24:29 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ipv6_with_port","Test regex parsing user inputted as ipv6 with port"
"passed","Fri Oct 29 13:24:29 GMT 2021","Fri Oct 29 13:24:29 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ip_six_full","Test regex parsing user inputted url as ip v6 address"
"passed","Fri Oct 29 13:24:29 GMT 2021","Fri Oct 29 13:24:29 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Fri Oct 29 13:24:45 GMT 2021","Fri Oct 29 13:24:46 GMT 2021","743","","behave","","","","turn off light",""
"passed","Fri Oct 29 13:24:32 GMT 2021","Fri Oct 29 13:24:33 GMT 2021","988","","behave","","","","read sensor",""
"passed","Fri Oct 29 13:24:29 GMT 2021","Fri Oct 29 13:24:29 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Fri Oct 29 13:24:29 GMT 2021","Fri Oct 29 13:24:29 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_ip_six_all","Test regex parsing user inputted url as ip v6 address"
"passed","Fri Oct 29 13:24:29 GMT 2021","Fri Oct 29 13:24:29 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Fri Oct 29 13:24:44 GMT 2021","Fri Oct 29 13:24:44 GMT 2021","384","","behave","","","","increase light brightness",""
"passed","Fri Oct 29 13:24:29 GMT 2021","Fri Oct 29 13:24:29 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Fri Oct 29 13:24:29 GMT 2021","Fri Oct 29 13:24:29 GMT 2021","4","unittests","test_haclient","TestUrlChecker","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Fri Oct 29 13:24:33 GMT 2021","Fri Oct 29 13:24:34 GMT 2021","352","","behave","","","","turn on switch",""
"passed","Fri Oct 29 13:24:29 GMT 2021","Fri Oct 29 13:24:29 GMT 2021","25","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Fri Oct 29 13:24:54 GMT 2021","Fri Oct 29 13:24:55 GMT 2021","578","","behave","","","","add item",""
"passed","Fri Oct 29 13:24:35 GMT 2021","Fri Oct 29 13:24:38 GMT 2021","3566","","behave","","","","turn off switch",""
"passed","Fri Oct 29 13:24:53 GMT 2021","Fri Oct 29 13:24:54 GMT 2021","750","","behave","","","","set climate temperature",""
"passed","Fri Oct 29 13:24:34 GMT 2021","Fri Oct 29 13:24:34 GMT 2021","390","","behave","","","","toggle off switch",""
"passed","Fri Oct 29 13:24:38 GMT 2021","Fri Oct 29 13:24:44 GMT 2021","5419","","behave","","","","turn on light",""
"passed","Fri Oct 29 13:24:29 GMT 2021","Fri Oct 29 13:24:29 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_wrong_entry","Test regex parsing user inputted url that should fail"
"passed","Fri Oct 29 13:24:47 GMT 2021","Fri Oct 29 13:24:53 GMT 2021","6522","","behave","","","","tracker",""
