"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 26 16:00:51 GMT 2021","Tue Oct 26 16:00:58 GMT 2021","7400","","behave","","","","turn on light",""
"passed","Tue Oct 26 16:00:48 GMT 2021","Tue Oct 26 16:00:48 GMT 2021","381","","behave","","","","turn on switch",""
"passed","Tue Oct 26 16:00:43 GMT 2021","Tue Oct 26 16:00:43 GMT 2021","25","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Tue Oct 26 16:00:43 GMT 2021","Tue Oct 26 16:00:43 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Tue Oct 26 16:00:43 GMT 2021","Tue Oct 26 16:00:43 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Tue Oct 26 16:01:00 GMT 2021","Tue Oct 26 16:01:01 GMT 2021","857","","behave","","","","triger automation",""
"passed","Tue Oct 26 16:00:49 GMT 2021","Tue Oct 26 16:00:49 GMT 2021","638","","behave","","","","toggle on switch",""
"passed","Tue Oct 26 16:00:48 GMT 2021","Tue Oct 26 16:00:49 GMT 2021","381","","behave","","","","toggle off switch",""
"passed","Tue Oct 26 16:01:08 GMT 2021","Tue Oct 26 16:01:09 GMT 2021","869","","behave","","","","set climate temperature",""
"passed","Tue Oct 26 16:01:01 GMT 2021","Tue Oct 26 16:01:08 GMT 2021","6709","","behave","","","","tracker",""
"passed","Tue Oct 26 16:00:59 GMT 2021","Tue Oct 26 16:01:00 GMT 2021","571","","behave","","","","decrease light brightness",""
"passed","Tue Oct 26 16:00:43 GMT 2021","Tue Oct 26 16:00:43 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Tue Oct 26 16:00:59 GMT 2021","Tue Oct 26 16:00:59 GMT 2021","386","","behave","","","","increase light brightness",""
"passed","Tue Oct 26 16:00:47 GMT 2021","Tue Oct 26 16:00:48 GMT 2021","933","","behave","","","","read sensor",""
"passed","Tue Oct 26 16:00:43 GMT 2021","Tue Oct 26 16:00:43 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Tue Oct 26 16:01:00 GMT 2021","Tue Oct 26 16:01:00 GMT 2021","733","","behave","","","","turn off light",""
"passed","Tue Oct 26 16:00:58 GMT 2021","Tue Oct 26 16:00:59 GMT 2021","394","","behave","","","","set light brightness",""
"passed","Tue Oct 26 16:00:43 GMT 2021","Tue Oct 26 16:00:43 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 16:00:49 GMT 2021","Tue Oct 26 16:00:51 GMT 2021","1592","","behave","","","","turn off switch",""
"passed","Tue Oct 26 16:00:43 GMT 2021","Tue Oct 26 16:00:43 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 16:01:09 GMT 2021","Tue Oct 26 16:01:09 GMT 2021","507","","behave","","","","add item",""
"passed","Tue Oct 26 16:00:43 GMT 2021","Tue Oct 26 16:00:43 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
