2021-10-26 14:39:34.603 | INFO     |  5812 | mycroft.messagebus.load_config:load_message_bus_config:33 | Loading message bus configs
2021-10-26 14:39:34.616 | INFO     |  5812 | mycroft_bus_client.client.client | Connected
2021-10-26 14:39:34.620 | INFO     |  5812 | mycroft.util.process_utils:start_message_bus_client:155 | Connected to messagebus
2021-10-26 14:39:34.630 | INFO     |  5812 | mycroft.skills.msm_wrapper:create_msm:96 | Acquiring lock to instantiate MSM
2021-10-26 14:39:35.684 | INFO     |  5812 | msm.mycroft_skills_manager | building SkillEntry objects for all skills
2021-10-26 14:39:36.073 | INFO     |  5812 | mycroft.skills.msm_wrapper:create_msm:112 | Releasing MSM instantiation lock.
2021-10-26 14:39:36.074 | INFO     |  5812 | mycroft.skills.skill_updater:_log_next_download_time:267 | Next scheduled skill update: 2021-10-26 14:39:35.073912
2021-10-26 14:39:36.074 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-pairing
2021-10-26 14:39:37.819 | INFO     |  5812 | msm.skill_entry | Installing system requirements...
2021-10-26 14:39:37.851 | INFO     |  5812 | msm.skill_entry | Successfully installed mycroft-pairing
2021-10-26 14:39:37.851 | INFO     |  5812 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-26 14:39:37.853 | INFO     |  5812 | mycroft.skills.skill_loader:load:185 | ATTEMPTING TO LOAD SKILL: mycroft-pairing.mycroftai
2021-10-26 14:39:37.869 | INFO     |  5812 | mycroft.skills.settings:get_local_settings:83 | /opt/mycroft/skills/mycroft-pairing.mycroftai/settings.json
2021-10-26 14:39:37.894 | INFO     |  5812 | mycroft.skills.skill_loader:_check_for_first_run:324 | First run of mycroft-pairing.mycroftai
2021-10-26 14:39:37.895 | INFO     |  5812 | mycroft.skills.settings:save_settings:116 | Skill settings successfully saved to /home/runner/.config/mycroft/skills/mycroft-pairing.mycroftai/settings.json
2021-10-26 14:39:37.896 | INFO     |  5812 | mycroft.skills.skill_loader:_communicate_load_status:344 | Skill mycroft-pairing.mycroftai loaded successfully
2021-10-26 14:39:37.896 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-volume
2021-10-26 14:39:39.527 | INFO     |  5812 | msm.skill_entry | Installing system requirements...
2021-10-26 14:39:39.542 | INFO     |  5812 | msm.skill_entry | Installing requirements.txt for mycroft-volume
2021-10-26 14:39:41.160 | INFO     |  5812 | msm.skill_entry | Successfully installed mycroft-volume
2021-10-26 14:39:41.160 | INFO     |  5812 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-26 14:39:41.162 | INFO     |  5812 | mycroft.skills.skill_loader:load:185 | ATTEMPTING TO LOAD SKILL: mycroft-volume.mycroftai
2021-10-26 14:39:41.172 | INFO     |  5812 | mycroft.skills.settings:get_local_settings:83 | /opt/mycroft/skills/mycroft-volume.mycroftai/settings.json
2021-10-26 14:39:41.290 | ERROR    |  5812 | VolumeSkill | Couldn't allocate mixer, ALSAAudioError('No such file or directory [default]')
2021-10-26 14:39:44.292 | INFO     |  5812 | mycroft.skills.skill_loader:_check_for_first_run:324 | First run of mycroft-volume.mycroftai
2021-10-26 14:39:44.293 | INFO     |  5812 | mycroft.skills.settings:save_settings:116 | Skill settings successfully saved to /home/runner/.config/mycroft/skills/mycroft-volume.mycroftai/settings.json
2021-10-26 14:39:44.296 | INFO     |  5812 | mycroft.skills.skill_loader:_communicate_load_status:344 | Skill mycroft-volume.mycroftai loaded successfully
2021-10-26 14:39:44.297 | INFO     |  5812 | __main__:on_started:177 | Skills service is starting up.
2021-10-26 14:39:44.368 | INFO     |  5812 | __main__:_update_system:154 | Attempting system update...
2021-10-26 14:39:47.375 | INFO     |  5812 | mycroft.enclosure.display_manager:_write_data:70 | Display Manager is creating /tmp/mycroft/ipc/managers/disp_info
2021-10-26 14:39:47.377 | INFO     |  5812 | __main__:_ensure_device_is_paired:133 | Device not paired, invoking the pairing skill
2021-10-26 14:39:47.390 | INFO     |  5812 | __main__:on_alive:181 | Skills service is alive.
2021-10-26 14:39:47.390 | INFO     |  5812 | msm.mycroft_skills_manager | building SkillEntry objects for all skills
2021-10-26 14:39:47.612 | INFO     |  5812 | PairingSkill | Communicating account URL to user
2021-10-26 14:39:47.730 | WARNING  |  5812 | msm.mycroft_skills_manager | No such default skill: mycroft-pandora
2021-10-26 14:39:47.731 | INFO     |  5812 | mycroft.skills.skill_manager:run:234 | Not all default skills are installed, performing skill update...
2021-10-26 14:39:47.732 | INFO     |  5812 | mycroft.skills.skill_updater:update_skills:149 | Beginning skill update...
2021-10-26 14:39:47.793 | INFO     |  5812 | msm.mycroft_skills_manager | building SkillEntry objects for all skills
2021-10-26 14:39:48.684 | INFO     |  5812 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-26 14:39:49.325 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-audio-record
2021-10-26 14:39:49.332 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-configuration
2021-10-26 14:39:49.340 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-hello-world
2021-10-26 14:39:49.357 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-alarm
2021-10-26 14:39:49.368 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/fallback-unknown
2021-10-26 14:39:49.378 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-personal
2021-10-26 14:39:49.384 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-ip
2021-10-26 14:39:49.386 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-naptime
2021-10-26 14:39:49.389 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-joke
2021-10-26 14:39:49.393 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-playback-control
2021-10-26 14:39:49.400 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-installer
2021-10-26 14:39:49.404 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-npr-news
2021-10-26 14:39:49.411 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-reminder
2021-10-26 14:39:49.422 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/fallback-wolfram-alpha
2021-10-26 14:39:49.424 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-date-time
2021-10-26 14:39:49.426 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/fallback-duckduckgo
2021-10-26 14:39:49.438 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-singing
2021-10-26 14:39:50.572 | INFO     |  5812 | msm.skill_entry | Installing system requirements...
2021-10-26 14:39:50.723 | INFO     |  5812 | msm.skill_entry | Installing requirements.txt for mycroft-audio-record
2021-10-26 14:39:51.025 | INFO     |  5812 | msm.skill_entry | Installing system requirements...
2021-10-26 14:39:51.078 | INFO     |  5812 | msm.skill_entry | Installing system requirements...
2021-10-26 14:39:51.110 | INFO     |  5812 | msm.skill_entry | Installing system requirements...
2021-10-26 14:39:51.208 | INFO     |  5812 | msm.skill_entry | Successfully installed mycroft-personal
2021-10-26 14:39:51.208 | INFO     |  5812 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-26 14:39:51.213 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-speak
2021-10-26 14:39:51.243 | INFO     |  5812 | msm.skill_entry | Installing system requirements...
2021-10-26 14:39:51.351 | INFO     |  5812 | msm.skill_entry | Installing system requirements...
2021-10-26 14:39:51.361 | INFO     |  5812 | msm.skill_entry | Installing requirements.txt for mycroft-joke
2021-10-26 14:39:51.363 | INFO     |  5812 | msm.skill_entry | Installing system requirements...
2021-10-26 14:39:51.383 | INFO     |  5812 | msm.skill_entry | Installing system requirements...
2021-10-26 14:39:51.397 | INFO     |  5812 | msm.skill_entry | Successfully installed mycroft-hello-world
2021-10-26 14:39:51.399 | INFO     |  5812 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-26 14:39:51.401 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-spelling
2021-10-26 14:39:51.426 | INFO     |  5812 | msm.skill_entry | Installing requirements.txt for mycroft-ip
2021-10-26 14:39:51.578 | INFO     |  5812 | msm.skill_entry | Installing system requirements...
2021-10-26 14:39:51.660 | INFO     |  5812 | msm.skill_entry | Successfully installed mycroft-playback-control
2021-10-26 14:39:51.660 | INFO     |  5812 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-26 14:39:51.677 | INFO     |  5812 | msm.skill_entry | Successfully installed mycroft-reminder
2021-10-26 14:39:51.680 | INFO     |  5812 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-26 14:39:51.681 | INFO     |  5812 | msm.skill_entry | Installing requirements.txt for fallback-wolfram-alpha
2021-10-26 14:39:51.682 | INFO     |  5812 | msm.skill_entry | Installing system requirements...
2021-10-26 14:39:51.687 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-support
2021-10-26 14:39:51.717 | INFO     |  5812 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-stop
2021-10-26 14:39:51.759 | INFO     |  5812 | msm.skill_entry | Installing system requirements...
2021-10-26 14:39:51.878 | INFO     |  5812 | msm.skill_entry | Installing requirements.txt for mycroft-configuration
2021-10-26 14:39:51.879 | INFO     |  5812 | msm.skill_entry | Installing requirements.txt for mycroft-installer
2021-10-26 14:39:51.884 | INFO     |  5812 | msm.skill_entry | Installing system requirements...
2021-10-26 14:39:51.945 | INFO     |  5812 | msm.skill_entry | Installing system requirements...
2021-10-26 14:39:51.956 | INFO     |  5812 | msm.skill_entry | Successfully installed fallback-unknown
