"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 22 08:04:02 GMT 2021","Fri Oct 22 08:04:02 GMT 2021","397","","behave","","","","toggle off switch",""
"passed","Fri Oct 22 08:04:14 GMT 2021","Fri Oct 22 08:04:21 GMT 2021","7457","","behave","","","","tracker",""
"passed","Fri Oct 22 08:03:56 GMT 2021","Fri Oct 22 08:03:56 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Fri Oct 22 08:04:12 GMT 2021","Fri Oct 22 08:04:12 GMT 2021","385","","behave","","","","increase light brightness",""
"passed","Fri Oct 22 08:03:56 GMT 2021","Fri Oct 22 08:03:56 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Fri Oct 22 08:03:56 GMT 2021","Fri Oct 22 08:03:56 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Fri Oct 22 08:03:56 GMT 2021","Fri Oct 22 08:03:56 GMT 2021","28","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Fri Oct 22 08:03:56 GMT 2021","Fri Oct 22 08:03:56 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Fri Oct 22 08:04:00 GMT 2021","Fri Oct 22 08:04:01 GMT 2021","1050","","behave","","","","read sensor",""
"passed","Fri Oct 22 08:03:56 GMT 2021","Fri Oct 22 08:03:56 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Fri Oct 22 08:04:21 GMT 2021","Fri Oct 22 08:04:22 GMT 2021","826","","behave","","","","set climate temperature",""
"passed","Fri Oct 22 08:04:02 GMT 2021","Fri Oct 22 08:04:03 GMT 2021","1023","","behave","","","","turn off switch",""
"passed","Fri Oct 22 08:04:02 GMT 2021","Fri Oct 22 08:04:02 GMT 2021","389","","behave","","","","toggle on switch",""
"passed","Fri Oct 22 08:04:22 GMT 2021","Fri Oct 22 08:04:23 GMT 2021","556","","behave","","","","add item",""
"passed","Fri Oct 22 08:03:56 GMT 2021","Fri Oct 22 08:03:56 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Fri Oct 22 08:04:12 GMT 2021","Fri Oct 22 08:04:12 GMT 2021","425","","behave","","","","set light brightness",""
"passed","Fri Oct 22 08:04:13 GMT 2021","Fri Oct 22 08:04:14 GMT 2021","365","","behave","","","","triger automation",""
"passed","Fri Oct 22 08:04:13 GMT 2021","Fri Oct 22 08:04:13 GMT 2021","668","","behave","","","","turn off light",""
"passed","Fri Oct 22 08:03:56 GMT 2021","Fri Oct 22 08:03:56 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Fri Oct 22 08:04:01 GMT 2021","Fri Oct 22 08:04:02 GMT 2021","395","","behave","","","","turn on switch",""
"passed","Fri Oct 22 08:04:12 GMT 2021","Fri Oct 22 08:04:13 GMT 2021","346","","behave","","","","decrease light brightness",""
"passed","Fri Oct 22 08:04:03 GMT 2021","Fri Oct 22 08:04:12 GMT 2021","8189","","behave","","","","turn on light",""
