"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 26 14:27:26 GMT 2021","Tue Oct 26 14:27:34 GMT 2021","7964","","behave","","","","turn on light",""
"passed","Tue Oct 26 14:27:24 GMT 2021","Tue Oct 26 14:27:25 GMT 2021","625","","behave","","","","toggle on switch",""
"passed","Tue Oct 26 14:27:18 GMT 2021","Tue Oct 26 14:27:18 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 14:27:18 GMT 2021","Tue Oct 26 14:27:18 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Tue Oct 26 14:27:18 GMT 2021","Tue Oct 26 14:27:18 GMT 2021","4","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Tue Oct 26 14:27:24 GMT 2021","Tue Oct 26 14:27:24 GMT 2021","391","","behave","","","","toggle off switch",""
"passed","Tue Oct 26 14:27:43 GMT 2021","Tue Oct 26 14:27:44 GMT 2021","845","","behave","","","","set climate temperature",""
"passed","Tue Oct 26 14:27:18 GMT 2021","Tue Oct 26 14:27:18 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Tue Oct 26 14:27:34 GMT 2021","Tue Oct 26 14:27:35 GMT 2021","521","","behave","","","","decrease light brightness",""
"passed","Tue Oct 26 14:27:18 GMT 2021","Tue Oct 26 14:27:18 GMT 2021","28","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Tue Oct 26 14:27:34 GMT 2021","Tue Oct 26 14:27:34 GMT 2021","390","","behave","","","","increase light brightness",""
"passed","Tue Oct 26 14:27:18 GMT 2021","Tue Oct 26 14:27:18 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 14:27:18 GMT 2021","Tue Oct 26 14:27:18 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Tue Oct 26 14:27:18 GMT 2021","Tue Oct 26 14:27:18 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Tue Oct 26 14:27:35 GMT 2021","Tue Oct 26 14:27:35 GMT 2021","490","","behave","","","","turn off light",""
"passed","Tue Oct 26 14:27:36 GMT 2021","Tue Oct 26 14:27:43 GMT 2021","7267","","behave","","","","tracker",""
"passed","Tue Oct 26 14:27:22 GMT 2021","Tue Oct 26 14:27:23 GMT 2021","1047","","behave","","","","read sensor",""
"passed","Tue Oct 26 14:27:34 GMT 2021","Tue Oct 26 14:27:34 GMT 2021","407","","behave","","","","set light brightness",""
"passed","Tue Oct 26 14:27:35 GMT 2021","Tue Oct 26 14:27:36 GMT 2021","566","","behave","","","","triger automation",""
"passed","Tue Oct 26 14:27:23 GMT 2021","Tue Oct 26 14:27:24 GMT 2021","389","","behave","","","","turn on switch",""
"passed","Tue Oct 26 14:27:25 GMT 2021","Tue Oct 26 14:27:26 GMT 2021","1017","","behave","","","","turn off switch",""
"passed","Tue Oct 26 14:27:44 GMT 2021","Tue Oct 26 14:27:45 GMT 2021","532","","behave","","","","add item",""
