"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 16 07:59:25 GMT 2022","Wed Mar 16 07:59:25 GMT 2022","0","unittests","test_haclient","TestUrlChecker","","","test_wrong_entry","Test regex parsing user inputted url that should fail"
"passed","Wed Mar 16 07:59:41 GMT 2022","Wed Mar 16 07:59:41 GMT 2022","430","","behave","","","","set light brightness",""
"passed","Wed Mar 16 07:59:31 GMT 2022","Wed Mar 16 07:59:31 GMT 2022","402","","behave","","","","toggle off switch",""
"passed","Wed Mar 16 07:59:31 GMT 2022","Wed Mar 16 07:59:31 GMT 2022","398","","behave","","","","toggle on switch",""
"passed","Wed Mar 16 07:59:25 GMT 2022","Wed Mar 16 07:59:25 GMT 2022","13","unittests","test_haclient","TestUrlChecker","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Wed Mar 16 07:59:25 GMT 2022","Wed Mar 16 07:59:25 GMT 2022","0","unittests","test_haclient","TestUrlChecker","","","test_ipv6_with_port","Test regex parsing user inputted as ipv6 with port"
"passed","Wed Mar 16 07:59:25 GMT 2022","Wed Mar 16 07:59:25 GMT 2022","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Wed Mar 16 07:59:50 GMT 2022","Wed Mar 16 07:59:51 GMT 2022","876","","behave","","","","set climate temperature",""
"passed","Wed Mar 16 07:59:52 GMT 2022","Wed Mar 16 08:00:02 GMT 2022","10303","","behave","","","","show image of missing entity",""
"passed","Wed Mar 16 07:59:41 GMT 2022","Wed Mar 16 07:59:41 GMT 2022","403","","behave","","","","increase light brightness",""
"passed","Wed Mar 16 07:59:31 GMT 2022","Wed Mar 16 07:59:32 GMT 2022","1019","","behave","","","","turn off switch",""
"passed","Wed Mar 16 07:59:42 GMT 2022","Wed Mar 16 07:59:42 GMT 2022","653","","behave","","","","turn off light",""
"passed","Wed Mar 16 07:59:32 GMT 2022","Wed Mar 16 07:59:41 GMT 2022","8182","","behave","","","","turn on light",""
"passed","Wed Mar 16 07:59:25 GMT 2022","Wed Mar 16 07:59:25 GMT 2022","0","unittests","test_haclient","TestUrlChecker","","","test_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Wed Mar 16 07:59:25 GMT 2022","Wed Mar 16 07:59:25 GMT 2022","3","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Wed Mar 16 07:59:30 GMT 2022","Wed Mar 16 07:59:31 GMT 2022","402","","behave","","","","turn on switch",""
"passed","Wed Mar 16 07:59:42 GMT 2022","Wed Mar 16 07:59:43 GMT 2022","390","","behave","","","","triger automation",""
"passed","Wed Mar 16 07:59:25 GMT 2022","Wed Mar 16 07:59:25 GMT 2022","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Wed Mar 16 07:59:29 GMT 2022","Wed Mar 16 07:59:30 GMT 2022","1161","","behave","","","","read sensor",""
"passed","Wed Mar 16 07:59:51 GMT 2022","Wed Mar 16 07:59:52 GMT 2022","519","","behave","","","","add item",""
"passed","Wed Mar 16 07:59:25 GMT 2022","Wed Mar 16 07:59:25 GMT 2022","1","unittests","test_haclient","TestUrlChecker","","","test_ip_six_all","Test regex parsing user inputted url as ip v6 address"
"passed","Wed Mar 16 07:59:25 GMT 2022","Wed Mar 16 07:59:25 GMT 2022","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Wed Mar 16 08:00:02 GMT 2022","Wed Mar 16 08:00:02 GMT 2022","389","","behave","","","","show image",""
"passed","Wed Mar 16 07:59:41 GMT 2022","Wed Mar 16 07:59:42 GMT 2022","363","","behave","","","","decrease light brightness",""
"passed","Wed Mar 16 07:59:25 GMT 2022","Wed Mar 16 07:59:25 GMT 2022","76","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Wed Mar 16 07:59:43 GMT 2022","Wed Mar 16 07:59:50 GMT 2022","7406","","behave","","","","tracker",""
"passed","Wed Mar 16 07:59:25 GMT 2022","Wed Mar 16 07:59:25 GMT 2022","0","unittests","test_haclient","TestUrlChecker","","","test_ip_six_full","Test regex parsing user inputted url as ip v6 address"
