"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Oct 26 16:08:36 GMT 2021","Tue Oct 26 16:08:57 GMT 2021","20608","","behave","","","","turn on light",""
"failed","Tue Oct 26 16:07:14 GMT 2021","Tue Oct 26 16:07:34 GMT 2021","20606","","behave","","","","turn on switch",""
"failed","Tue Oct 26 16:08:57 GMT 2021","Tue Oct 26 16:09:17 GMT 2021","20607","","behave","","","","set light brightness",""
"passed","Tue Oct 26 16:06:50 GMT 2021","Tue Oct 26 16:06:50 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Oct 26 16:06:50 GMT 2021","Tue Oct 26 16:06:50 GMT 2021","27","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"failed","Tue Oct 26 16:11:00 GMT 2021","Tue Oct 26 16:11:21 GMT 2021","20608","","behave","","","","set climate temperature",""
"failed","Tue Oct 26 16:07:55 GMT 2021","Tue Oct 26 16:08:15 GMT 2021","20607","","behave","","","","toggle on switch",""
"failed","Tue Oct 26 16:09:58 GMT 2021","Tue Oct 26 16:10:19 GMT 2021","20607","","behave","","","","turn off light",""
"failed","Tue Oct 26 16:07:34 GMT 2021","Tue Oct 26 16:07:55 GMT 2021","20606","","behave","","","","toggle off switch",""
"failed","Tue Oct 26 16:08:15 GMT 2021","Tue Oct 26 16:08:36 GMT 2021","20607","","behave","","","","turn off switch",""
"failed","Tue Oct 26 16:10:19 GMT 2021","Tue Oct 26 16:10:40 GMT 2021","20607","","behave","","","","triger automation",""
"failed","Tue Oct 26 16:09:38 GMT 2021","Tue Oct 26 16:09:58 GMT 2021","20608","","behave","","","","decrease light brightness",""
"passed","Tue Oct 26 16:06:50 GMT 2021","Tue Oct 26 16:06:50 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Tue Oct 26 16:06:50 GMT 2021","Tue Oct 26 16:06:50 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Tue Oct 26 16:06:50 GMT 2021","Tue Oct 26 16:06:50 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Tue Oct 26 16:06:50 GMT 2021","Tue Oct 26 16:06:50 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"failed","Tue Oct 26 16:06:53 GMT 2021","Tue Oct 26 16:07:14 GMT 2021","20608","","behave","","","","read sensor",""
"passed","Tue Oct 26 16:06:50 GMT 2021","Tue Oct 26 16:06:50 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"failed","Tue Oct 26 16:09:17 GMT 2021","Tue Oct 26 16:09:38 GMT 2021","20607","","behave","","","","increase light brightness",""
"passed","Tue Oct 26 16:06:50 GMT 2021","Tue Oct 26 16:06:50 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"failed","Tue Oct 26 16:10:40 GMT 2021","Tue Oct 26 16:11:00 GMT 2021","20608","","behave","","","","tracker",""
"failed","Tue Oct 26 16:11:21 GMT 2021","Tue Oct 26 16:11:41 GMT 2021","20607","","behave","","","","add item",""
