"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 27 16:49:52 GMT 2021","Wed Oct 27 16:49:52 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Wed Oct 27 16:50:09 GMT 2021","Wed Oct 27 16:50:09 GMT 2021","403","","behave","","","","triger automation",""
"passed","Wed Oct 27 16:49:51 GMT 2021","Wed Oct 27 16:49:51 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Wed Oct 27 16:50:07 GMT 2021","Wed Oct 27 16:50:07 GMT 2021","387","","behave","","","","increase light brightness",""
"passed","Wed Oct 27 16:49:58 GMT 2021","Wed Oct 27 16:49:59 GMT 2021","1139","","behave","","","","turn off switch",""
"passed","Wed Oct 27 16:49:52 GMT 2021","Wed Oct 27 16:49:52 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Wed Oct 27 16:49:57 GMT 2021","Wed Oct 27 16:49:57 GMT 2021","392","","behave","","","","toggle off switch",""
"passed","Wed Oct 27 16:50:07 GMT 2021","Wed Oct 27 16:50:07 GMT 2021","422","","behave","","","","set light brightness",""
"passed","Wed Oct 27 16:49:52 GMT 2021","Wed Oct 27 16:49:52 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Wed Oct 27 16:49:56 GMT 2021","Wed Oct 27 16:49:57 GMT 2021","385","","behave","","","","turn on switch",""
"passed","Wed Oct 27 16:49:51 GMT 2021","Wed Oct 27 16:49:51 GMT 2021","4","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Wed Oct 27 16:50:07 GMT 2021","Wed Oct 27 16:50:08 GMT 2021","550","","behave","","","","decrease light brightness",""
"passed","Wed Oct 27 16:49:51 GMT 2021","Wed Oct 27 16:49:51 GMT 2021","28","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Wed Oct 27 16:49:51 GMT 2021","Wed Oct 27 16:49:51 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Wed Oct 27 16:49:51 GMT 2021","Wed Oct 27 16:49:51 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Wed Oct 27 16:49:55 GMT 2021","Wed Oct 27 16:49:56 GMT 2021","1035","","behave","","","","read sensor",""
"passed","Wed Oct 27 16:49:59 GMT 2021","Wed Oct 27 16:50:07 GMT 2021","7836","","behave","","","","turn on light",""
"passed","Wed Oct 27 16:50:08 GMT 2021","Wed Oct 27 16:50:09 GMT 2021","749","","behave","","","","turn off light",""
"passed","Wed Oct 27 16:49:57 GMT 2021","Wed Oct 27 16:49:58 GMT 2021","628","","behave","","","","toggle on switch",""
"passed","Wed Oct 27 16:50:09 GMT 2021","Wed Oct 27 16:50:16 GMT 2021","7156","","behave","","","","tracker",""
"passed","Wed Oct 27 16:50:16 GMT 2021","Wed Oct 27 16:50:17 GMT 2021","834","","behave","","","","set climate temperature",""
"passed","Wed Oct 27 16:50:17 GMT 2021","Wed Oct 27 16:50:18 GMT 2021","522","","behave","","","","add item",""
