"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 27 06:23:03 GMT 2021","Wed Oct 27 06:23:03 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Wed Oct 27 06:23:03 GMT 2021","Wed Oct 27 06:23:03 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Wed Oct 27 06:23:28 GMT 2021","Wed Oct 27 06:23:29 GMT 2021","826","","behave","","","","set climate temperature",""
"passed","Wed Oct 27 06:23:03 GMT 2021","Wed Oct 27 06:23:03 GMT 2021","5","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Wed Oct 27 06:23:10 GMT 2021","Wed Oct 27 06:23:11 GMT 2021","1014","","behave","","","","turn off switch",""
"passed","Wed Oct 27 06:23:20 GMT 2021","Wed Oct 27 06:23:21 GMT 2021","511","","behave","","","","turn off light",""
"passed","Wed Oct 27 06:23:29 GMT 2021","Wed Oct 27 06:23:30 GMT 2021","563","","behave","","","","add item",""
"passed","Wed Oct 27 06:23:03 GMT 2021","Wed Oct 27 06:23:03 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Wed Oct 27 06:23:21 GMT 2021","Wed Oct 27 06:23:28 GMT 2021","7256","","behave","","","","tracker",""
"passed","Wed Oct 27 06:23:03 GMT 2021","Wed Oct 27 06:23:03 GMT 2021","30","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Wed Oct 27 06:23:19 GMT 2021","Wed Oct 27 06:23:19 GMT 2021","421","","behave","","","","set light brightness",""
"passed","Wed Oct 27 06:23:03 GMT 2021","Wed Oct 27 06:23:03 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Wed Oct 27 06:23:03 GMT 2021","Wed Oct 27 06:23:03 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Wed Oct 27 06:23:07 GMT 2021","Wed Oct 27 06:23:08 GMT 2021","1095","","behave","","","","read sensor",""
"passed","Wed Oct 27 06:23:03 GMT 2021","Wed Oct 27 06:23:03 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Wed Oct 27 06:23:19 GMT 2021","Wed Oct 27 06:23:20 GMT 2021","375","","behave","","","","increase light brightness",""
"passed","Wed Oct 27 06:23:09 GMT 2021","Wed Oct 27 06:23:09 GMT 2021","402","","behave","","","","toggle off switch",""
"passed","Wed Oct 27 06:23:08 GMT 2021","Wed Oct 27 06:23:09 GMT 2021","387","","behave","","","","turn on switch",""
"passed","Wed Oct 27 06:23:20 GMT 2021","Wed Oct 27 06:23:20 GMT 2021","502","","behave","","","","decrease light brightness",""
"passed","Wed Oct 27 06:23:09 GMT 2021","Wed Oct 27 06:23:10 GMT 2021","624","","behave","","","","toggle on switch",""
"passed","Wed Oct 27 06:23:21 GMT 2021","Wed Oct 27 06:23:21 GMT 2021","573","","behave","","","","triger automation",""
"passed","Wed Oct 27 06:23:11 GMT 2021","Wed Oct 27 06:23:19 GMT 2021","7965","","behave","","","","turn on light",""
