"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 25 17:50:49 GMT 2021","Mon Oct 25 17:50:49 GMT 2021","366","","behave","","","","decrease light brightness",""
"passed","Mon Oct 25 17:50:38 GMT 2021","Mon Oct 25 17:50:39 GMT 2021","636","","behave","","","","toggle on switch",""
"passed","Mon Oct 25 17:50:48 GMT 2021","Mon Oct 25 17:50:49 GMT 2021","670","","behave","","","","increase light brightness",""
"passed","Mon Oct 25 17:50:36 GMT 2021","Mon Oct 25 17:50:37 GMT 2021","1100","","behave","","","","read sensor",""
"passed","Mon Oct 25 17:50:32 GMT 2021","Mon Oct 25 17:50:32 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Mon Oct 25 17:50:42 GMT 2021","Mon Oct 25 17:50:48 GMT 2021","6261","","behave","","","","turn on light",""
"passed","Mon Oct 25 17:50:32 GMT 2021","Mon Oct 25 17:50:32 GMT 2021","28","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Mon Oct 25 17:50:38 GMT 2021","Mon Oct 25 17:50:38 GMT 2021","390","","behave","","","","toggle off switch",""
"passed","Mon Oct 25 17:50:32 GMT 2021","Mon Oct 25 17:50:32 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Mon Oct 25 17:50:37 GMT 2021","Mon Oct 25 17:50:38 GMT 2021","392","","behave","","","","turn on switch",""
"passed","Mon Oct 25 17:50:50 GMT 2021","Mon Oct 25 17:50:52 GMT 2021","1652","","behave","","","","triger automation",""
"passed","Mon Oct 25 17:50:32 GMT 2021","Mon Oct 25 17:50:32 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Mon Oct 25 17:50:58 GMT 2021","Mon Oct 25 17:50:59 GMT 2021","993","","behave","","","","set climate temperature",""
"passed","Mon Oct 25 17:50:32 GMT 2021","Mon Oct 25 17:50:32 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Mon Oct 25 17:50:32 GMT 2021","Mon Oct 25 17:50:32 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Mon Oct 25 17:50:32 GMT 2021","Mon Oct 25 17:50:32 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Mon Oct 25 17:50:48 GMT 2021","Mon Oct 25 17:50:48 GMT 2021","373","","behave","","","","set light brightness",""
"passed","Mon Oct 25 17:50:52 GMT 2021","Mon Oct 25 17:50:58 GMT 2021","6239","","behave","","","","tracker",""
"passed","Mon Oct 25 17:50:32 GMT 2021","Mon Oct 25 17:50:32 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Mon Oct 25 17:50:49 GMT 2021","Mon Oct 25 17:50:50 GMT 2021","1020","","behave","","","","turn off light",""
"passed","Mon Oct 25 17:50:39 GMT 2021","Mon Oct 25 17:50:42 GMT 2021","2780","","behave","","","","turn off switch",""
"passed","Mon Oct 25 17:50:59 GMT 2021","Mon Oct 25 17:51:00 GMT 2021","426","","behave","","","","add item",""
