"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 05 23:53:47 GMT 2021","Fri Nov 05 23:53:48 GMT 2021","1020","","behave","","","","turn off switch",""
"passed","Fri Nov 05 23:53:47 GMT 2021","Fri Nov 05 23:53:47 GMT 2021","390","","behave","","","","toggle on switch",""
"passed","Fri Nov 05 23:53:42 GMT 2021","Fri Nov 05 23:53:42 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Fri Nov 05 23:53:57 GMT 2021","Fri Nov 05 23:53:57 GMT 2021","380","","behave","","","","increase light brightness",""
"passed","Fri Nov 05 23:53:42 GMT 2021","Fri Nov 05 23:53:42 GMT 2021","28","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Fri Nov 05 23:53:42 GMT 2021","Fri Nov 05 23:53:42 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Fri Nov 05 23:53:42 GMT 2021","Fri Nov 05 23:53:42 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Fri Nov 05 23:53:46 GMT 2021","Fri Nov 05 23:53:46 GMT 2021","400","","behave","","","","turn on switch",""
"passed","Fri Nov 05 23:53:42 GMT 2021","Fri Nov 05 23:53:42 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Fri Nov 05 23:53:45 GMT 2021","Fri Nov 05 23:53:46 GMT 2021","1061","","behave","","","","read sensor",""
"passed","Fri Nov 05 23:53:59 GMT 2021","Fri Nov 05 23:54:06 GMT 2021","7420","","behave","","","","tracker",""
"passed","Fri Nov 05 23:53:58 GMT 2021","Fri Nov 05 23:53:59 GMT 2021","383","","behave","","","","triger automation",""
"passed","Fri Nov 05 23:53:48 GMT 2021","Fri Nov 05 23:53:56 GMT 2021","8192","","behave","","","","turn on light",""
"passed","Fri Nov 05 23:53:56 GMT 2021","Fri Nov 05 23:53:57 GMT 2021","426","","behave","","","","set light brightness",""
"passed","Fri Nov 05 23:53:42 GMT 2021","Fri Nov 05 23:53:42 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Fri Nov 05 23:53:42 GMT 2021","Fri Nov 05 23:53:42 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Fri Nov 05 23:53:57 GMT 2021","Fri Nov 05 23:53:57 GMT 2021","358","","behave","","","","decrease light brightness",""
"passed","Fri Nov 05 23:53:42 GMT 2021","Fri Nov 05 23:53:42 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Fri Nov 05 23:53:57 GMT 2021","Fri Nov 05 23:53:58 GMT 2021","658","","behave","","","","turn off light",""
"passed","Fri Nov 05 23:54:06 GMT 2021","Fri Nov 05 23:54:07 GMT 2021","883","","behave","","","","set climate temperature",""
"passed","Fri Nov 05 23:53:46 GMT 2021","Fri Nov 05 23:53:47 GMT 2021","402","","behave","","","","toggle off switch",""
"passed","Fri Nov 05 23:54:07 GMT 2021","Fri Nov 05 23:54:07 GMT 2021","523","","behave","","","","add item",""
