"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 05 23:23:57 GMT 2021","Fri Nov 05 23:23:58 GMT 2021","643","","behave","","","","turn off light",""
"passed","Fri Nov 05 23:23:42 GMT 2021","Fri Nov 05 23:23:42 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Fri Nov 05 23:23:45 GMT 2021","Fri Nov 05 23:23:46 GMT 2021","937","","behave","","","","read sensor",""
"passed","Fri Nov 05 23:23:42 GMT 2021","Fri Nov 05 23:23:42 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Fri Nov 05 23:23:46 GMT 2021","Fri Nov 05 23:23:47 GMT 2021","334","","behave","","","","turn on switch",""
"passed","Fri Nov 05 23:23:42 GMT 2021","Fri Nov 05 23:23:42 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_ip_six_all","Test regex parsing user inputted url as ip v6 address"
"passed","Fri Nov 05 23:24:06 GMT 2021","Fri Nov 05 23:24:07 GMT 2021","718","","behave","","","","add item",""
"passed","Fri Nov 05 23:23:59 GMT 2021","Fri Nov 05 23:24:06 GMT 2021","6924","","behave","","","","set climate temperature",""
"passed","Fri Nov 05 23:23:42 GMT 2021","Fri Nov 05 23:23:42 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Fri Nov 05 23:23:42 GMT 2021","Fri Nov 05 23:23:42 GMT 2021","4","unittests","test_haclient","TestUrlChecker","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Fri Nov 05 23:23:47 GMT 2021","Fri Nov 05 23:23:48 GMT 2021","1013","","behave","","","","turn off switch",""
"passed","Fri Nov 05 23:23:42 GMT 2021","Fri Nov 05 23:23:42 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Fri Nov 05 23:23:58 GMT 2021","Fri Nov 05 23:23:59 GMT 2021","1010","","behave","","","","tracker",""
"passed","Fri Nov 05 23:23:58 GMT 2021","Fri Nov 05 23:23:58 GMT 2021","384","","behave","","","","triger automation",""
"passed","Fri Nov 05 23:23:42 GMT 2021","Fri Nov 05 23:23:42 GMT 2021","23","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Fri Nov 05 23:23:57 GMT 2021","Fri Nov 05 23:23:57 GMT 2021","346","","behave","","","","decrease light brightness",""
"passed","Fri Nov 05 23:23:47 GMT 2021","Fri Nov 05 23:23:47 GMT 2021","338","","behave","","","","toggle on switch",""
"passed","Fri Nov 05 23:23:42 GMT 2021","Fri Nov 05 23:23:42 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Fri Nov 05 23:23:55 GMT 2021","Fri Nov 05 23:23:57 GMT 2021","1319","","behave","","","","set light brightness",""
"passed","Fri Nov 05 23:23:42 GMT 2021","Fri Nov 05 23:23:42 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_wrong_entry","Test regex parsing user inputted url that should fail"
"passed","Fri Nov 05 23:23:42 GMT 2021","Fri Nov 05 23:23:42 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_ip_six_full","Test regex parsing user inputted url as ip v6 address"
"passed","Fri Nov 05 23:23:47 GMT 2021","Fri Nov 05 23:23:47 GMT 2021","341","","behave","","","","toggle off switch",""
"passed","Fri Nov 05 23:23:42 GMT 2021","Fri Nov 05 23:23:42 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ipv6_with_port","Test regex parsing user inputted as ipv6 with port"
"passed","Fri Nov 05 23:23:48 GMT 2021","Fri Nov 05 23:23:55 GMT 2021","7029","","behave","","","","turn on light",""
"passed","Fri Nov 05 23:23:57 GMT 2021","Fri Nov 05 23:23:57 GMT 2021","335","","behave","","","","increase light brightness",""
