"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 25 17:28:47 GMT 2021","Mon Oct 25 17:28:47 GMT 2021","641","","behave","","","","decrease light brightness",""
"passed","Mon Oct 25 17:28:29 GMT 2021","Mon Oct 25 17:28:29 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Mon Oct 25 17:28:48 GMT 2021","Mon Oct 25 17:28:55 GMT 2021","6941","","behave","","","","triger automation",""
"passed","Mon Oct 25 17:28:29 GMT 2021","Mon Oct 25 17:28:29 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Mon Oct 25 17:28:29 GMT 2021","Mon Oct 25 17:28:29 GMT 2021","24","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Mon Oct 25 17:28:46 GMT 2021","Mon Oct 25 17:28:46 GMT 2021","640","","behave","","","","set light brightness",""
"passed","Mon Oct 25 17:28:56 GMT 2021","Mon Oct 25 17:28:57 GMT 2021","626","","behave","","","","set climate temperature",""
"passed","Mon Oct 25 17:28:55 GMT 2021","Mon Oct 25 17:28:56 GMT 2021","1015","","behave","","","","tracker",""
"passed","Mon Oct 25 17:28:45 GMT 2021","Mon Oct 25 17:28:46 GMT 2021","393","","behave","","","","turn on light",""
"passed","Mon Oct 25 17:28:37 GMT 2021","Mon Oct 25 17:28:45 GMT 2021","8649","","behave","","","","turn off switch",""
"passed","Mon Oct 25 17:28:29 GMT 2021","Mon Oct 25 17:28:29 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Mon Oct 25 17:28:36 GMT 2021","Mon Oct 25 17:28:37 GMT 2021","1021","","behave","","","","toggle on switch",""
"passed","Mon Oct 25 17:28:47 GMT 2021","Mon Oct 25 17:28:48 GMT 2021","1018","","behave","","","","turn off light",""
"passed","Mon Oct 25 17:28:29 GMT 2021","Mon Oct 25 17:28:29 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Mon Oct 25 17:28:46 GMT 2021","Mon Oct 25 17:28:47 GMT 2021","392","","behave","","","","increase light brightness",""
"passed","Mon Oct 25 17:28:29 GMT 2021","Mon Oct 25 17:28:29 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Mon Oct 25 17:28:35 GMT 2021","Mon Oct 25 17:28:35 GMT 2021","377","","behave","","","","turn on switch",""
"passed","Mon Oct 25 17:28:33 GMT 2021","Mon Oct 25 17:28:35 GMT 2021","2245","","behave","","","","read sensor",""
"passed","Mon Oct 25 17:28:57 GMT 2021","Mon Oct 25 17:28:58 GMT 2021","727","","behave","","","","add item",""
"passed","Mon Oct 25 17:28:29 GMT 2021","Mon Oct 25 17:28:29 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Mon Oct 25 17:28:35 GMT 2021","Mon Oct 25 17:28:36 GMT 2021","340","","behave","","","","toggle off switch",""
"passed","Mon Oct 25 17:28:29 GMT 2021","Mon Oct 25 17:28:29 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
