"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 25 08:44:37 GMT 2021","Mon Oct 25 08:44:37 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Mon Oct 25 08:44:54 GMT 2021","Mon Oct 25 08:44:55 GMT 2021","1034","","behave","","","","triger automation",""
"passed","Mon Oct 25 08:44:37 GMT 2021","Mon Oct 25 08:44:37 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Mon Oct 25 08:44:40 GMT 2021","Mon Oct 25 08:44:41 GMT 2021","992","","behave","","","","read sensor",""
"passed","Mon Oct 25 08:44:37 GMT 2021","Mon Oct 25 08:44:37 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Mon Oct 25 08:45:01 GMT 2021","Mon Oct 25 08:45:02 GMT 2021","753","","behave","","","","set climate temperature",""
"passed","Mon Oct 25 08:44:37 GMT 2021","Mon Oct 25 08:44:37 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Mon Oct 25 08:44:41 GMT 2021","Mon Oct 25 08:44:42 GMT 2021","383","","behave","","","","toggle off switch",""
"passed","Mon Oct 25 08:44:52 GMT 2021","Mon Oct 25 08:44:52 GMT 2021","341","","behave","","","","increase light brightness",""
"passed","Mon Oct 25 08:44:52 GMT 2021","Mon Oct 25 08:44:53 GMT 2021","656","","behave","","","","decrease light brightness",""
"passed","Mon Oct 25 08:44:37 GMT 2021","Mon Oct 25 08:44:37 GMT 2021","26","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Mon Oct 25 08:45:02 GMT 2021","Mon Oct 25 08:45:03 GMT 2021","588","","behave","","","","add item",""
"passed","Mon Oct 25 08:44:55 GMT 2021","Mon Oct 25 08:45:01 GMT 2021","6670","","behave","","","","tracker",""
"passed","Mon Oct 25 08:44:37 GMT 2021","Mon Oct 25 08:44:37 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Mon Oct 25 08:44:37 GMT 2021","Mon Oct 25 08:44:37 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Mon Oct 25 08:44:42 GMT 2021","Mon Oct 25 08:44:42 GMT 2021","642","","behave","","","","toggle on switch",""
"passed","Mon Oct 25 08:44:52 GMT 2021","Mon Oct 25 08:44:52 GMT 2021","345","","behave","","","","set light brightness",""
"passed","Mon Oct 25 08:44:51 GMT 2021","Mon Oct 25 08:44:52 GMT 2021","745","","behave","","","","turn on light",""
"passed","Mon Oct 25 08:44:42 GMT 2021","Mon Oct 25 08:44:51 GMT 2021","8610","","behave","","","","turn off switch",""
"passed","Mon Oct 25 08:44:37 GMT 2021","Mon Oct 25 08:44:37 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Mon Oct 25 08:44:41 GMT 2021","Mon Oct 25 08:44:41 GMT 2021","386","","behave","","","","turn on switch",""
"passed","Mon Oct 25 08:44:53 GMT 2021","Mon Oct 25 08:44:54 GMT 2021","626","","behave","","","","turn off light",""
