2021-10-23 07:48:03.444 | INFO     |  5846 | __main__:main:50 | Starting message bus service...
2021-10-23 07:48:03.444 | INFO     |  5846 | mycroft.messagebus.load_config:load_message_bus_config:33 | Loading message bus configs
2021-10-23 07:48:03.451 | INFO     |  5846 | __main__:on_ready:37 | Message bus service started!
2021-10-23 07:48:03.456 | INFO     |  5846 | tornado.access | 101 GET /core (127.0.0.1) 0.74ms
2021-10-23 07:48:03.487 | INFO     |  5846 | tornado.access | 101 GET /core (127.0.0.1) 0.54ms
2021-10-23 07:48:03.562 | INFO     |  5846 | tornado.access | 101 GET /core (127.0.0.1) 0.47ms
2021-10-23 07:48:03.572 | INFO     |  5846 | tornado.access | 101 GET /core (127.0.0.1) 0.62ms
2021-10-23 07:48:03.723 | INFO     |  5846 | tornado.access | 101 GET /core (127.0.0.1) 0.61ms
2021-10-23 07:49:23.851 | INFO     |  5846 | tornado.access | 101 GET /core (127.0.0.1) 0.50ms
2021-10-23 07:49:23.892 | INFO     |  5846 | tornado.access | 101 GET /core (127.0.0.1) 0.46ms
2021-10-23 07:50:04.188 | INFO     |  5846 | __main__:on_stopping:45 | Message bus is shutting down...
