"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 25 17:20:39 GMT 2021","Mon Oct 25 17:20:39 GMT 2021","660","","behave","","","","add item",""
"passed","Mon Oct 25 17:20:27 GMT 2021","Mon Oct 25 17:20:28 GMT 2021","707","","behave","","","","turn on light",""
"passed","Mon Oct 25 17:20:30 GMT 2021","Mon Oct 25 17:20:31 GMT 2021","1013","","behave","","","","turn off light",""
"passed","Mon Oct 25 17:20:13 GMT 2021","Mon Oct 25 17:20:13 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Mon Oct 25 17:20:18 GMT 2021","Mon Oct 25 17:20:19 GMT 2021","676","","behave","","","","toggle on switch",""
"passed","Mon Oct 25 17:20:19 GMT 2021","Mon Oct 25 17:20:27 GMT 2021","8619","","behave","","","","turn off switch",""
"passed","Mon Oct 25 17:20:18 GMT 2021","Mon Oct 25 17:20:18 GMT 2021","343","","behave","","","","toggle off switch",""
"passed","Mon Oct 25 17:20:38 GMT 2021","Mon Oct 25 17:20:39 GMT 2021","363","","behave","","","","set climate temperature",""
"passed","Mon Oct 25 17:20:31 GMT 2021","Mon Oct 25 17:20:37 GMT 2021","6909","","behave","","","","triger automation",""
"passed","Mon Oct 25 17:20:16 GMT 2021","Mon Oct 25 17:20:17 GMT 2021","978","","behave","","","","read sensor",""
"passed","Mon Oct 25 17:20:28 GMT 2021","Mon Oct 25 17:20:29 GMT 2021","346","","behave","","","","set light brightness",""
"passed","Mon Oct 25 17:20:13 GMT 2021","Mon Oct 25 17:20:13 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Mon Oct 25 17:20:13 GMT 2021","Mon Oct 25 17:20:13 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Mon Oct 25 17:20:13 GMT 2021","Mon Oct 25 17:20:13 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Mon Oct 25 17:20:37 GMT 2021","Mon Oct 25 17:20:38 GMT 2021","760","","behave","","","","tracker",""
"passed","Mon Oct 25 17:20:29 GMT 2021","Mon Oct 25 17:20:29 GMT 2021","665","","behave","","","","increase light brightness",""
"passed","Mon Oct 25 17:20:13 GMT 2021","Mon Oct 25 17:20:13 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Mon Oct 25 17:20:13 GMT 2021","Mon Oct 25 17:20:13 GMT 2021","23","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Mon Oct 25 17:20:13 GMT 2021","Mon Oct 25 17:20:13 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Mon Oct 25 17:20:13 GMT 2021","Mon Oct 25 17:20:13 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Mon Oct 25 17:20:17 GMT 2021","Mon Oct 25 17:20:18 GMT 2021","379","","behave","","","","turn on switch",""
"passed","Mon Oct 25 17:20:29 GMT 2021","Mon Oct 25 17:20:30 GMT 2021","365","","behave","","","","decrease light brightness",""
