2021-12-10 09:43:13.257 | INFO     |  5658 | mycroft.messagebus.load_config:load_message_bus_config:33 | Loading message bus configs
2021-12-10 09:43:13.264 | INFO     |  5658 | mycroft_bus_client.client.client | Connected
2021-12-10 09:43:13.273 | INFO     |  5658 | mycroft.util.process_utils:start_message_bus_client:155 | Connected to messagebus
2021-12-10 09:43:13.282 | INFO     |  5658 | mycroft.skills.msm_wrapper:create_msm:96 | Acquiring lock to instantiate MSM
2021-12-10 09:43:14.237 | INFO     |  5658 | msm.mycroft_skills_manager | building SkillEntry objects for all skills
2021-12-10 09:43:14.534 | INFO     |  5658 | mycroft.skills.msm_wrapper:create_msm:112 | Releasing MSM instantiation lock.
2021-12-10 09:43:14.535 | INFO     |  5658 | mycroft.skills.skill_updater:_log_next_download_time:267 | Next scheduled skill update: 2021-12-10 09:43:13.534707
2021-12-10 09:43:14.535 | INFO     |  5658 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-pairing
2021-12-10 09:43:14.810 | INFO     |  5658 | msm.skill_entry | Installing system requirements...
2021-12-10 09:43:14.821 | INFO     |  5658 | msm.skill_entry | Successfully installed mycroft-pairing
2021-12-10 09:43:14.821 | INFO     |  5658 | msm.mycroft_skills_manager | invalidating skills cache
2021-12-10 09:43:14.823 | INFO     |  5658 | mycroft.skills.skill_loader:load:185 | ATTEMPTING TO LOAD SKILL: mycroft-pairing.mycroftai
2021-12-10 09:43:14.831 | INFO     |  5658 | mycroft.skills.settings:get_local_settings:83 | /opt/mycroft/skills/mycroft-pairing.mycroftai/settings.json
2021-12-10 09:43:14.862 | INFO     |  5658 | mycroft.skills.skill_loader:_check_for_first_run:324 | First run of mycroft-pairing.mycroftai
2021-12-10 09:43:14.877 | INFO     |  5658 | mycroft.skills.settings:save_settings:116 | Skill settings successfully saved to /home/runner/.config/mycroft/skills/mycroft-pairing.mycroftai/settings.json
2021-12-10 09:43:14.878 | INFO     |  5658 | mycroft.skills.skill_loader:_communicate_load_status:344 | Skill mycroft-pairing.mycroftai loaded successfully
2021-12-10 09:43:14.879 | INFO     |  5658 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-volume
2021-12-10 09:43:15.215 | INFO     |  5658 | msm.skill_entry | Installing system requirements...
2021-12-10 09:43:15.228 | INFO     |  5658 | msm.skill_entry | Installing requirements.txt for mycroft-volume
2021-12-10 09:43:16.644 | INFO     |  5658 | msm.skill_entry | Successfully installed mycroft-volume
2021-12-10 09:43:16.644 | INFO     |  5658 | msm.mycroft_skills_manager | invalidating skills cache
2021-12-10 09:43:16.646 | INFO     |  5658 | mycroft.skills.skill_loader:load:185 | ATTEMPTING TO LOAD SKILL: mycroft-volume.mycroftai
2021-12-10 09:43:16.655 | INFO     |  5658 | mycroft.skills.settings:get_local_settings:83 | /opt/mycroft/skills/mycroft-volume.mycroftai/settings.json
2021-12-10 09:43:16.820 | ERROR    |  5658 | VolumeSkill | Couldn't allocate mixer, ALSAAudioError('No such file or directory [default]')
2021-12-10 09:43:19.838 | INFO     |  5658 | mycroft.skills.skill_loader:_check_for_first_run:324 | First run of mycroft-volume.mycroftai
2021-12-10 09:43:19.839 | INFO     |  5658 | mycroft.skills.settings:save_settings:116 | Skill settings successfully saved to /home/runner/.config/mycroft/skills/mycroft-volume.mycroftai/settings.json
2021-12-10 09:43:19.840 | INFO     |  5658 | mycroft.skills.skill_loader:_communicate_load_status:344 | Skill mycroft-volume.mycroftai loaded successfully
2021-12-10 09:43:19.840 | INFO     |  5658 | __main__:on_started:177 | Skills service is starting up.
2021-12-10 09:43:19.897 | INFO     |  5658 | __main__:_update_system:154 | Attempting system update...
2021-12-10 09:43:22.899 | INFO     |  5658 | mycroft.enclosure.display_manager:_write_data:70 | Display Manager is creating /tmp/mycroft/ipc/managers/disp_info
2021-12-10 09:43:22.903 | INFO     |  5658 | __main__:_ensure_device_is_paired:133 | Device not paired, invoking the pairing skill
2021-12-10 09:43:22.905 | INFO     |  5658 | __main__:on_alive:181 | Skills service is alive.
2021-12-10 09:43:22.908 | INFO     |  5658 | msm.mycroft_skills_manager | building SkillEntry objects for all skills
2021-12-10 09:43:23.027 | INFO     |  5658 | PairingSkill | Communicating account URL to user
2021-12-10 09:43:23.694 | WARNING  |  5658 | msm.mycroft_skills_manager | No such default skill: mycroft-pandora
2021-12-10 09:43:23.695 | INFO     |  5658 | mycroft.skills.skill_manager:run:234 | Not all default skills are installed, performing skill update...
2021-12-10 09:43:23.695 | INFO     |  5658 | mycroft.skills.skill_updater:update_skills:149 | Beginning skill update...
2021-12-10 09:43:23.744 | INFO     |  5658 | msm.mycroft_skills_manager | building SkillEntry objects for all skills
2021-12-10 09:43:24.697 | INFO     |  5658 | msm.mycroft_skills_manager | invalidating skills cache
2021-12-10 09:43:25.739 | INFO     |  5658 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-configuration
2021-12-10 09:43:25.758 | INFO     |  5658 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/fallback-wolfram-alpha
2021-12-10 09:43:25.773 | INFO     |  5658 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-date-time
2021-12-10 09:43:25.785 | INFO     |  5658 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-alarm
2021-12-10 09:43:25.786 | INFO     |  5658 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/fallback-duckduckgo
2021-12-10 09:43:25.791 | INFO     |  5658 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-hello-world
2021-12-10 09:43:25.792 | INFO     |  5658 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-audio-record
2021-12-10 09:43:25.793 | INFO     |  5658 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-ip
2021-12-10 09:43:25.793 | INFO     |  5658 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-joke
2021-12-10 09:43:25.794 | INFO     |  5658 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-installer
2021-12-10 09:43:25.797 | INFO     |  5658 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-npr-news
2021-12-10 09:43:25.801 | INFO     |  5658 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-naptime
