"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 22 06:57:00 GMT 2021","Fri Oct 22 06:57:00 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Fri Oct 22 06:57:05 GMT 2021","Fri Oct 22 06:57:06 GMT 2021","948","","behave","","","","read sensor",""
"passed","Fri Oct 22 06:57:06 GMT 2021","Fri Oct 22 06:57:07 GMT 2021","383","","behave","","","","turn on switch",""
"passed","Fri Oct 22 06:57:17 GMT 2021","Fri Oct 22 06:57:18 GMT 2021","341","","behave","","","","decrease light brightness",""
"passed","Fri Oct 22 06:57:18 GMT 2021","Fri Oct 22 06:57:19 GMT 2021","354","","behave","","","","triger automation",""
"passed","Fri Oct 22 06:57:00 GMT 2021","Fri Oct 22 06:57:00 GMT 2021","25","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Fri Oct 22 06:57:19 GMT 2021","Fri Oct 22 06:57:26 GMT 2021","7505","","behave","","","","tracker",""
"passed","Fri Oct 22 06:57:07 GMT 2021","Fri Oct 22 06:57:07 GMT 2021","380","","behave","","","","toggle on switch",""
"passed","Fri Oct 22 06:57:08 GMT 2021","Fri Oct 22 06:57:17 GMT 2021","8224","","behave","","","","turn on light",""
"passed","Fri Oct 22 06:57:17 GMT 2021","Fri Oct 22 06:57:17 GMT 2021","399","","behave","","","","set light brightness",""
"passed","Fri Oct 22 06:57:07 GMT 2021","Fri Oct 22 06:57:08 GMT 2021","1018","","behave","","","","turn off switch",""
"passed","Fri Oct 22 06:57:18 GMT 2021","Fri Oct 22 06:57:18 GMT 2021","674","","behave","","","","turn off light",""
"passed","Fri Oct 22 06:57:26 GMT 2021","Fri Oct 22 06:57:27 GMT 2021","826","","behave","","","","set climate temperature",""
"passed","Fri Oct 22 06:57:00 GMT 2021","Fri Oct 22 06:57:00 GMT 2021","3","unittests","test_haclient","TestHaClient","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Fri Oct 22 06:57:00 GMT 2021","Fri Oct 22 06:57:00 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Fri Oct 22 06:57:00 GMT 2021","Fri Oct 22 06:57:00 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_six","Test regex parsing user inputted url as ip v4 address"
"passed","Fri Oct 22 06:57:17 GMT 2021","Fri Oct 22 06:57:17 GMT 2021","376","","behave","","","","increase light brightness",""
"passed","Fri Oct 22 06:57:07 GMT 2021","Fri Oct 22 06:57:07 GMT 2021","380","","behave","","","","toggle off switch",""
"passed","Fri Oct 22 06:57:27 GMT 2021","Fri Oct 22 06:57:28 GMT 2021","542","","behave","","","","add item",""
"passed","Fri Oct 22 06:57:00 GMT 2021","Fri Oct 22 06:57:00 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Fri Oct 22 06:57:00 GMT 2021","Fri Oct 22 06:57:00 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_check_ip_with_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Fri Oct 22 06:57:00 GMT 2021","Fri Oct 22 06:57:00 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
