"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 06 00:10:25 GMT 2021","Sat Nov 06 00:10:25 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ip_six_full","Test regex parsing user inputted url as ip v6 address"
"passed","Sat Nov 06 00:10:41 GMT 2021","Sat Nov 06 00:10:41 GMT 2021","709","","behave","","","","turn off light",""
"passed","Sat Nov 06 00:10:30 GMT 2021","Sat Nov 06 00:10:35 GMT 2021","4813","","behave","","","","turn off switch",""
"passed","Sat Nov 06 00:10:29 GMT 2021","Sat Nov 06 00:10:30 GMT 2021","382","","behave","","","","toggle off switch",""
"passed","Sat Nov 06 00:10:40 GMT 2021","Sat Nov 06 00:10:41 GMT 2021","565","","behave","","","","decrease light brightness",""
"passed","Sat Nov 06 00:10:25 GMT 2021","Sat Nov 06 00:10:25 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Sat Nov 06 00:10:40 GMT 2021","Sat Nov 06 00:10:40 GMT 2021","377","","behave","","","","increase light brightness",""
"passed","Sat Nov 06 00:10:29 GMT 2021","Sat Nov 06 00:10:29 GMT 2021","382","","behave","","","","turn on switch",""
"passed","Sat Nov 06 00:10:39 GMT 2021","Sat Nov 06 00:10:40 GMT 2021","402","","behave","","","","set light brightness",""
"passed","Sat Nov 06 00:10:25 GMT 2021","Sat Nov 06 00:10:25 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Sat Nov 06 00:10:41 GMT 2021","Sat Nov 06 00:10:42 GMT 2021","1040","","behave","","","","triger automation",""
"passed","Sat Nov 06 00:10:46 GMT 2021","Sat Nov 06 00:10:49 GMT 2021","3553","","behave","","","","set climate temperature",""
"passed","Sat Nov 06 00:10:25 GMT 2021","Sat Nov 06 00:10:25 GMT 2021","4","unittests","test_haclient","TestUrlChecker","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Sat Nov 06 00:10:25 GMT 2021","Sat Nov 06 00:10:25 GMT 2021","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Sat Nov 06 00:10:49 GMT 2021","Sat Nov 06 00:10:50 GMT 2021","761","","behave","","","","add item",""
"passed","Sat Nov 06 00:10:30 GMT 2021","Sat Nov 06 00:10:30 GMT 2021","637","","behave","","","","toggle on switch",""
"passed","Sat Nov 06 00:10:25 GMT 2021","Sat Nov 06 00:10:25 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Sat Nov 06 00:10:35 GMT 2021","Sat Nov 06 00:10:39 GMT 2021","4173","","behave","","","","turn on light",""
"passed","Sat Nov 06 00:10:25 GMT 2021","Sat Nov 06 00:10:25 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Sat Nov 06 00:10:25 GMT 2021","Sat Nov 06 00:10:25 GMT 2021","25","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Sat Nov 06 00:10:25 GMT 2021","Sat Nov 06 00:10:25 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_wrong_entry","Test regex parsing user inputted url that should fail"
"passed","Sat Nov 06 00:10:25 GMT 2021","Sat Nov 06 00:10:25 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ipv6_with_port","Test regex parsing user inputted as ipv6 with port"
"passed","Sat Nov 06 00:10:42 GMT 2021","Sat Nov 06 00:10:46 GMT 2021","3059","","behave","","","","tracker",""
"passed","Sat Nov 06 00:10:25 GMT 2021","Sat Nov 06 00:10:25 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_ip_six_all","Test regex parsing user inputted url as ip v6 address"
"passed","Sat Nov 06 00:10:28 GMT 2021","Sat Nov 06 00:10:29 GMT 2021","977","","behave","","","","read sensor",""
